#   size of mask=       121.0000
#     mean LC =   2.6550220e+09
# full imagette as aperture, centroid not target, jitter correction not done
#   mag=      9.94600
#           time-2400000.0,         flux,         fluxerr    xbarycentre(pixels)  ybarycentre(pixels)   
# Robust rms,   p2p,   2.5 CDPP, 6 CDPP
#       872.70481       98.943773       81.804385       155.54034
        58095.4677046949218493       0.9997840162568151       0.0000199391749023        -5.9790232321E-03         1.8102988101E-02
        58095.4881400560552720       0.9997630147824704       0.0000199392132045        -5.9151265147E-03         1.5242204286E-02
        58095.5085755176551174       0.9997972082162240       0.0000199394782923        -4.8687621049E-03         1.2559506482E-02
        58095.5290110793648637       0.9997779667921914       0.0000199386849506        -4.5039946567E-03         9.1051888278E-03
        58095.5494464415460243       1.0001145074486304       0.0000199418220503        -3.4580692929E-03         8.6168072352E-03
        58095.5698820039615384       0.9996937683638055       0.0000199389805986        -2.6393142788E-03         8.5110661391E-03
        58095.5903174667182611       0.9998602774799217       0.0000199408983379        -7.5433996191E-04         1.0106426017E-02
        58095.6107528298307443       0.9998021510161336       0.0000199394854057         1.3111968233E-05         8.7812622108E-03
        58095.6311883931775810       0.9997029871998255       0.0000199389042506         2.8595541647E-03         9.2891532819E-03
        58095.6516238568656263       0.9996719957852055       0.0000199387005437         4.3208023671E-03         8.7008468437E-03
        58095.6720592207930167       0.9996488395747304       0.0000199379590534         7.5949502896E-03         7.9775922582E-03
        58095.6924947850711760       0.9996518144826618       0.0000199379489813         7.5179690627E-03         5.9046480529E-03
        58095.7129302496905439       0.9997091791662062       0.0000199385900322         7.5937949390E-03         4.1960883335E-03
        58095.7538011798751540       0.9999310543412648       0.0000199429187813         6.5521560350E-03         3.6073407645E-03
        58095.7742366454258445       1.0000118425482334       0.0000199310059811         6.0414844446E-03         2.6853795634E-03
        58095.7946721112166415       1.0000632104854714       0.0000199319971703         5.3443838540E-03         2.5253900549E-03
        58095.8151075773566845       1.0001845229775737       0.0000199304807472         5.3708212882E-03         2.2229787016E-03
        58095.8355430438386975       1.0001316133974010       0.0000199291183834         5.6496701089E-03         2.3535601394E-03
        58095.8559785105608171       1.0002335161935949       0.0000199300048892         5.7358050020E-03         2.7609910295E-03
        58095.9172849126989604       1.0005975328101102       0.0000199245068422        -5.4054353865E-03         1.7572988395E-03
        58095.9377203807016485       1.0006097288100531       0.0000199249221111        -5.6021550220E-03        -5.0195395637E-04
        58095.9581558490463067       1.0007007634452239       0.0000199252648380        -6.5716815950E-03        -1.5681788098E-03
        58095.9785913176310714       1.0006823499858679       0.0000199248801255        -7.2355605272E-03        -3.6846139590E-03
        58095.9990267865650821       1.0007192458164582       0.0000199267004823        -6.1734753648E-03        -4.4408035026E-03
        58096.0194622557246475       1.0006644818933703       0.0000199287332197        -4.9556372687E-03        -5.3317261134E-03
        58096.0398978253579116       1.0007121866516022       0.0000199300575321        -3.7292950568E-03        -4.0827966740E-03
        58096.0603331951060682       1.0006423075591289       0.0000199290886488        -3.2441166207E-03        -3.4633334111E-03
        58096.0807686653133715       1.0006776824193955       0.0000199277367857        -2.8802916888E-03        -1.0769085789E-03
        58096.1012042357615428       1.0006456054858226       0.0000199280956870        -1.0623157571E-03        -7.9626811456E-04
        58096.1216396064410219       1.0006644364399397       0.0000199279919781         9.5475916996E-04        -7.6199871546E-04
        58096.1420750774632324       1.0005685250078409       0.0000199244000142         2.1870728308E-03        -1.8514654511E-03
        58096.1625106488427264       1.0006076656912029       0.0000199289940429         2.5912856547E-03        -2.0729407170E-03
        58096.1829460204535280       1.0005843862914268       0.0000199296735948         4.3693186405E-03        -3.3866946579E-03
        58096.2033814925234765       1.0005349790104709       0.0000199298037737         4.0198935250E-03        -2.6356311773E-03
        58096.2238170647178777       1.0006183955786312       0.0000199319740643         3.3806599177E-03        -1.7022698105E-03
        58096.2851234833869967       1.0006348545395072       0.0000199439218820         2.7492522096E-03        -2.2020321468E-04
        58096.3055589568612049       1.0007033148450371       0.0000199450526774         2.9739115360E-03        -8.3936298276E-04
        58096.3259944306773832       1.0005771911384229       0.0000199444606809         3.0228886361E-03        -1.7257610132E-04
        58096.3464299047336681       1.0005247135390691       0.0000199452511149         2.6049753669E-03        -1.4029100224E-03
