#   size of mask=       182.0000
#     mean LC =   4.6016877e+09
# full imagette as aperture, jitter correction not done
#   mag=      9.42500
#           time-2400000.0,         flux,         fluxerr    xbarycentre(pixels)  ybarycentre(pixels)   
# Robust rms,   p2p,   2.5 CDPP, 6 CDPP
#       220.44536       59.723574       41.134856       57.577661
        58095.5083539769693743       1.0001717629183635       0.0000151099694547        -2.4640855323E-03        -3.0100041262E-03
        58095.5287894990979112       1.0000958227538705       0.0000151086170136        -2.2929522349E-03        -4.3678339486E-04
        58095.5492248214650317       1.0001121420308003       0.0000151083617705        -1.5020753353E-03         7.1797048256E-04
        58095.5696603440665058       1.0000006028054311       0.0000151076177034        -9.9679291798E-04         1.8086244350E-03
        58095.5900957671256037       0.9998906467462221       0.0000151066032979        -6.7202707262E-04         1.3779124119E-03
        58095.6105310906568775       0.9999158746571407       0.0000151065122294        -1.8214472995E-03        -1.1230697490E-03
        58095.6309666141896741       0.9999236507945480       0.0000151059603176        -2.7161958508E-03        -1.6268616476E-04
        58095.6514020384129253       0.9999065674105924       0.0000151050561021        -2.1249480862E-03        -3.1205550439E-03
        58095.6718373627591063       0.9998653259639818       0.0000151041487894        -1.7192726047E-03        -6.1528256529E-03
        58095.6922728874560562       0.9999534478993058       0.0000151036856403        -1.3485895252E-03        -8.0111777587E-03
        58095.7127083124942146       0.9999959738931998       0.0000151024503709        -1.5225221812E-03        -1.0062382859E-02
        58095.7740145897187176       0.9999607501054782       0.0000150904592308        -2.0227582449E-04        -1.0836527121E-02
        58095.7944500161611359       0.9999793100631450       0.0000150891851891         9.5221799879E-04        -7.5430969445E-03
        58095.8148854429528001       0.9999263317664162       0.0000150870646407        -5.5326012644E-05        -4.3886873684E-03
        58095.8353208699700190       0.9999379591708293       0.0000150843989963        -5.2293921791E-05        -8.3227756907E-05
        58095.8557562974601751       0.9998761751242238       0.0000150825201126         8.1433980706E-04         1.9966154373E-03
        58095.9170625816695974       1.0000859024133708       0.0000150956424172         9.4307761316E-04         4.6164578983E-03
        58095.9374980104403221       1.0000497079652855       0.0000150952263335         1.5057881946E-03         3.8445176942E-03
        58095.9579334394366015       1.0000235354549827       0.0000150944421815         1.8227811456E-03         5.6787914714E-03
        58095.9783688689058181       0.9999320225061490       0.0000150935286748         1.7869070077E-03         7.0094755603E-03
        58095.9988042986078653       0.9998806993908202       0.0000150941369913         1.8553983906E-03         9.2232132323E-03
        58096.0192397287682979       0.9998010351150325       0.0000150942981384         2.0740129335E-03         9.0002802055E-03
        58096.0396752591695986       0.9997771860152450       0.0000150937288402         2.0593658919E-03         8.5170149435E-03
        58096.0601105899186223       0.9997833723695632       0.0000150935526832         1.0749910995E-03         8.8568927256E-03
        58096.0805460208939621       0.9996222644807400       0.0000150906601737         1.2912691611E-03         8.5758228756E-03
        58096.1009815523430007       0.9998154840760950       0.0000150913991728         1.1724793823E-03         4.3025147628E-03
        58096.1214168841397623       0.9998419522128444       0.0000150902374211         2.0882174079E-04         2.2489981370E-03
        58096.1418523161628400       0.9998801164618165       0.0000150880030500         1.1675396016E-04         1.4606755615E-03
        58096.1622878485432011       0.9999650667513547       0.0000150869886744         2.6260624038E-04        -3.1070857801E-04
        58096.1827231812712853       1.0000634561278545       0.0000150862708559        -1.8163932203E-04        -1.0903028242E-03
        58096.2031586143421009       1.0000985443770758       0.0000150853875649         8.4450716206E-04        -2.6447106405E-03
        58096.2235941477701999       1.0001955283837298       0.0000150854658478         1.9474686382E-03        -3.7840027538E-03
        58096.3257713195489487       1.0001909845792101       0.0000150856766649         3.9013432755E-03         7.0640323085E-03
        58096.3462067549553467       1.0000952166784234       0.0000150839225428         4.5608323854E-03         5.5670119111E-03
        58096.4075130630299100       0.9999921895384497       0.0000150964038682         1.9443175362E-03         8.1265071839E-03
        58096.4279484997168765       1.0000039269431120       0.0000150958078553         3.3020534626E-04         8.8951809052E-03
        58096.4483840367465746       0.9999056492210411       0.0000150941697943        -9.9954923954E-05         9.0485415117E-03
        58096.4688193740148563       0.9999401904831213       0.0000150936924734        -1.0383247776E-04         5.8857644229E-03
        58096.4892548117495608       0.9999757125737275       0.0000150936712952        -3.2751627295E-04         5.8246788568E-03
        58096.5096903497105814       0.9998697928565881       0.0000150927702221        -5.7401816504E-04         5.7866012820E-03
        58096.5301256880266010       0.9998401704736026       0.0000150917145129        -1.3121930073E-03         3.6214154960E-03
