#   size of mask=       180.0000
#     mean LC =   2.8324743e+09
# full imagette as aperture, centroid not target, jitter correction not done
#   mag=      9.81600
#           time-2400000.0,         flux,         fluxerr    xbarycentre(pixels)  ybarycentre(pixels)   
# Robust rms,   p2p,   2.5 CDPP, 6 CDPP
#       406.58068       87.599313       71.781134       142.98398
        58095.4678211309656035       0.9998613132228101       0.0000194881947814         9.0580757015E-04         1.2588932194E-03
        58095.4882565095613245       0.9999192807887400       0.0000194873514165         8.8322629478E-04         2.2088373950E-03
        58095.5086919883906376       0.9998239920926494       0.0000194854391272        -1.9928484525E-06         1.2620900754E-03
        58095.5291275675626821       0.9998885163412417       0.0000194850522048        -1.8951668204E-04         9.8709657387E-04
        58095.5495629469733103       0.9997858918043948       0.0000194831172308        -8.3727566818E-04         1.1776458968E-03
        58095.5699985267347074       0.9999337120108915       0.0000194835535947        -1.0186461338E-03         1.3195474614E-03
        58095.5904340067208977       1.0000396721717526       0.0000194839128029        -1.5456270068E-03         1.5781326071E-03
        58095.6108693870628485       1.0001167893108185       0.0000194841630997        -1.5394738175E-03         4.4900585395E-03
        58095.6313049677555682       1.0001682613725940       0.0000194844269728        -2.8087946396E-03         6.8699579345E-03
        58095.6517404486730811       1.0002008086258960       0.0000194852799079        -4.0952760723E-03         8.3840161935E-03
        58095.6721758298299392       1.0002118945131115       0.0000194856051097        -5.1402242691E-03         8.4407449561E-03
        58095.6926114113375661       1.0002342605930701       0.0000194858857023        -4.3762990881E-03         7.0399255317E-03
        58095.7130468931864016       1.0003213261491046       0.0000194870066124        -3.7979232719E-03         4.1089066280E-03
        58095.7539178577135317       1.0004040557713485       0.0000194847668652        -3.4738419306E-03        -3.3166636776E-03
        58095.7743533403772744       1.0004642013773040       0.0000194731668547        -3.0320552179E-03        -3.9042023712E-03
        58095.7947888233975391       1.0004523219040031       0.0000194733561165        -3.0578927026E-03        -3.4910850818E-03
        58095.8152243066506344       1.0004600946546076       0.0000194683757938        -4.0868198748E-03        -3.9355083344E-03
        58095.8356597902456997       1.0005085991457507       0.0000194666594018        -4.7717188004E-03        -3.8511678820E-03
        58095.8560952740808716       1.0005019385595182       0.0000194670657006        -5.4845481042E-03        -4.0883320829E-03
        58095.9174017274417565       1.0007087505725869       0.0000194599942767         5.6250288282E-03        -3.6441445915E-03
        58095.9378372124410816       1.0007532560674548       0.0000194592725211         4.9264675204E-03        -4.5836178609E-03
        58095.9582726977823768       1.0008367864635292       0.0000194586942122         3.9862925034E-03        -5.3363967962E-03
        58095.9787081834801938       1.0008270928476968       0.0000194579742173         3.2432873889E-03        -5.5662820836E-03
        58095.9991436694108415       1.0008559373121462       0.0000194596147746         2.3574342299E-03        -4.2515545229E-03
        58096.0195791555670439       1.0008942297892480       0.0000194616205770         2.4333515464E-03        -2.1153979222E-03
        58096.0400147420805297       1.0009460370306922       0.0000194620381614         2.9319926508E-03        -1.4204240446E-03
        58096.0604501288253232       1.0009373753655182       0.0000194614266710         3.3790267138E-03         3.7551696308E-04
        58096.0808856159128482       1.0008661910201786       0.0000194584461088         1.7108991876E-03         2.2273776171E-03
        58096.1013212033576565       1.0007335536106932       0.0000194584657876         5.6472263854E-04         4.0596910297E-03
        58096.1217565910337726       1.0007073420337576       0.0000194586171698        -1.2742478204E-03         6.0611853177E-03
        58096.1421920789362048       1.0004999196685076       0.0000194531985663        -1.5107558745E-03         5.5041832348E-03
        58096.1626276671959204       1.0003952214582108       0.0000194590111965        -9.1517659965E-04         4.3622809154E-03
        58096.1830630556869437       1.0004093340193021       0.0000194603679902        -6.6367256782E-04         2.3529301084E-03
        58096.2034985445206985       1.0003401085950567       0.0000194599792626        -1.1515713324E-03        -5.0436888024E-04
        58096.2239341337117366       1.0002004435636751       0.0000194595828441        -1.3061824417E-03        -3.0075470284E-03
        58096.2852406027886900       0.9999792905704232       0.0000194743026293        -2.3996038791E-03        -4.0938603541E-03
        58096.3056760930267046       0.9997630765005243       0.0000194735102560        -2.5751972607E-03        -3.2219932790E-03
        58096.3261115836066892       0.9996771752144238       0.0000194725859594        -3.1513145066E-03        -3.1999812583E-03
        58096.3465470744267805       0.9994301117783435       0.0000194711298509        -2.8648489965E-03        -3.9341015676E-03
        58096.4078535487424233       0.9995468421478571       0.0000194583592047         2.6511940626E-03        -1.6024364953E-03
        58096.4282890407266677       0.9996739750730325       0.0000194592976181         2.7287637307E-03        -9.3283395938E-04
        58096.4487246329372283       0.9995363221384581       0.0000194572148463         3.7094656994E-03         1.5456230592E-03
        58096.4691600256192032       0.9994196364098694       0.0000194556182746         3.1603893903E-03         2.7677317207E-03
        58096.4895955184183549       0.9994461237727011       0.0000194555257899         2.9866216625E-03         2.7160942482E-03
        58096.5100311115602381       0.9994155506651550       0.0000194545540302         2.7549989686E-03         2.2364477473E-03
        58096.5304665050571202       0.9994992180398794       0.0000194561361794        -1.0759051860E-04         3.0464434471E-03
        58096.5509019986711792       0.9992791987299732       0.0000194548126547        -1.1624270094E-03         4.9344771102E-03
        58096.5713375927443849       0.9993362005344548       0.0000194558620950        -1.3152869567E-03         4.4928577618E-03
        58096.5917729870561743       0.9994079219722247       0.0000194582686023        -9.2026401558E-04         2.7415813622E-03
        58096.6122085816023173       0.9994684407726089       0.0000194597155902        -9.2662065005E-04        -6.4761750185E-04
        58096.6326440764896688       0.9994940362980962       0.0000194608565696        -1.5415534662E-04        -1.9184162707E-03
        58096.6530794716163655       0.9994575620996177       0.0000194618313028        -4.8041994673E-04        -2.2771753254E-03
        58096.6735150670865551       0.9994967160531735       0.0000194630393808        -2.0634006711E-03        -2.8420294448E-03
        58096.6939504627953283       0.9995559693317013       0.0000194637427018        -3.0872187408E-03        -3.0912801153E-03
        58096.7143859587376937       0.9995528411521476       0.0000194639118881        -3.1299992273E-03        -4.1768849973E-03
        58096.7348215550300665       0.9995166894832997       0.0000194634350318        -3.1319600717E-03        -3.8036493006E-03
        58096.7552569515464711       0.9995548644553399       0.0000194637066761        -1.5855454944E-03        -1.0380568027E-03
        58096.7756924484201591       0.9994897220279927       0.0000194621164021        -2.4875347993E-03        -3.5010756227E-04
        58096.7961280455201631       0.9993749294065980       0.0000194590022679        -2.1792176463E-03        -2.0049060522E-03
        58096.8165634429751663       0.9994362283679590       0.0000194591791112        -3.5768128620E-03         5.9479623457E-04
        58096.8369989406637615       0.9994711484387967       0.0000194593583341        -5.5258671648E-03         3.8852355960E-03
        58096.8574345387023641       0.9996131221563002       0.0000194614305003        -9.0674391831E-03         1.0625244973E-02
        58096.8778700369657599       1.0000315332741372       0.0000194639005463        -4.4214219765E-03         1.3639050842E-02
        58096.8983055354692624       0.9993280593603913       0.0000194573972471        -2.3409749965E-03        -1.8103089304E-03
        58096.9187410343147349       0.9992810792878914       0.0000194569435464        -2.6567741063E-03        -1.8829473345E-03
        58096.9391765334003139       0.9991597265711404       0.0000194564454009        -2.1118754824E-03        -1.8708759797E-03
        58096.9596120328351390       0.9990075759795505       0.0000194552700820        -9.6051274717E-04         1.4595173375E-03
        58096.9800475325027946       0.9989650674565946       0.0000194543782950        -1.8199720301E-03        -3.1788993085E-04
        58097.0209186326464987       0.9987721655223500       0.0000194528534244        -3.0494410762E-03         1.5816548777E-03
        58097.0413540332374396       0.9987782692131459       0.0000194534428286        -5.1957273774E-03         5.2040709756E-03
        58097.0617895339528332       0.9990744202140670       0.0000194576222415        -9.1332109654E-03         1.2266565515E-02
        58097.0822251351346495       0.9991432771602889       0.0000194576455244        -1.0199204519E-02         1.0589464797E-02
