#   size of mask=      54.0000 s
#     mean LC =   2.2600514e+09
#  optimal aperture, centroid not target, jitter correction not done
#   mag=      9.90800
#           time-2400000.0,         flux,         fluxerr    xbarycentre(pixels)  ybarycentre(pixels)   
# Robust rms,   p2p,   2.5 CDPP, 6 CDPP
#       154.03024       61.750811       41.903746       56.520930
        58095.4676824090711307       0.9996476625997689       0.0000213139919490        -3.8537575005E-03        -3.0533654510E-02
        58095.4881177610077430       0.9995895544898605       0.0000213140886449        -2.3212576854E-03        -1.7676163455E-02
        58095.5085532134107780       0.9997605059601800       0.0000213158492612         4.2127021971E-03        -1.2481122511E-02
        58095.5289887660401291       0.9998896202619403       0.0000213171042826         6.6517338760E-03        -7.9594180510E-03
        58095.5494241189080640       1.0000757645801071       0.0000213189325849         4.8448194447E-03        -7.5956964886E-03
        58095.5698596722431830       1.0001738220036294       0.0000213188572191         1.9722672419E-05        -5.6433005706E-03
        58095.5902951258030953       1.0005179304855922       0.0000213210454532        -4.1508694840E-03        -1.4164675313E-04
        58095.6107304797187680       1.0003686813745793       0.0000213182356579        -1.1755877336E-04         4.8112695309E-03
        58095.6311660338687943       1.0004436305652245       0.0000213171045177         7.0020357610E-04         9.6590347960E-03
        58095.6516014883600292       1.0004734693617843       0.0000213162569944        -1.5929916246E-03         1.1462750024E-02
        58095.6720368432070245       1.0004967533182292       0.0000213154127584        -5.4917672519E-03         9.8818595792E-03
        58095.6924723984047887       1.0003905629295620       0.0000213130807477        -6.6626712881E-03         9.4320046206E-03
        58095.7129078538273461       1.0002506528837538       0.0000213103634852        -8.6077063379E-03         1.0830497462E-02
        58095.7333432096056640       1.0001867549147101       0.0000213099047264        -9.8683556564E-03         1.8013808730E-02
        58095.7537787656183355       1.0000788153561011       0.0000213064433654        -1.1301144133E-02         2.7131088507E-02
        58095.7742142219722155       1.0000654556839423       0.0000213046144146        -1.3716339449E-02         3.6250349815E-02
        58095.7946496786826174       0.9999662788893208       0.0000213019811238        -1.8347302961E-02         4.4419080969E-02
        58095.8355205930274678       0.9999199742240820       0.0000212961581000        -1.8553527128E-02         4.9680494692E-02
        58095.8559560506691923       0.9999358201084094       0.0000212941443294        -1.9251354905E-02         5.4714257327E-02
        58095.9172624253333197       0.9998113170125702       0.0000213072616140         6.0943584619E-03        -3.1498235928E-02
        58095.9376978841391974       0.9998460218869322       0.0000213080303098         6.7578911191E-03        -2.0922064778E-02
        58095.9581333432870451       1.0000763253206864       0.0000213103525400         1.0437170565E-02        -1.7839653889E-02
        58095.9785688027914148       1.0002720415172908       0.0000213122931592         1.2887839710E-02        -1.3377005131E-02
        58095.9990042626450304       1.0004488008879251       0.0000213143813938         1.1864578945E-02        -9.9034754631E-03
        58096.0194397227242007       1.0005319253845359       0.0000213162005071         7.3986186951E-03        -8.2967626171E-03
        58096.0398752830442390       1.0004272695862721       0.0000213141307974         4.3069165132E-03        -6.3293708211E-03
        58096.0603106438284158       1.0005337834961239       0.0000213139040282         6.5674010818E-03        -4.9709110798E-03
        58096.0807461047224933       1.0005301528396460       0.0000213115820276         6.8583582720E-03        -1.1875608316E-03
        58096.1011816660902696       1.0005441851960655       0.0000213103782447         6.5598709649E-03        -1.9641011352E-05
