time	flux	sflux
----	----	-----
3264.255511	1.000576	0.000000
3264.562042	1.000304	0.000000
3264.756179	1.000318	0.000000
3265.011622	1.000251	0.000000
3265.256848	1.000198	0.000000
3265.532726	1.000190	0.000000
3265.767734	1.000137	0.000000
3266.023177	1.000125	0.000000
3266.258185	0.999898	0.000000
3266.513628	0.999846	0.000000
3266.769072	0.999695	0.000000
3267.014298	0.999702	0.000000
3267.269741	0.999543	0.000000
3267.525185	0.999538	0.000000
3267.760193	0.999490	0.000000
3268.015636	0.999404	0.000000
3268.291516	0.999334	0.000000
3268.516306	0.999287	0.000000
3268.761532	0.999297	0.000000
3269.027194	0.999245	0.000000
3269.292855	0.999312	0.000000
3269.527864	0.999270	0.000000
3269.783308	0.999287	0.000000
3270.038752	0.999401	0.000000
3270.304413	0.999323	0.000000
3270.518986	0.999328	0.000000
3270.784648	0.999413	0.000000
3271.050310	0.999373	0.000000
3271.295536	0.999461	0.000000
3271.530545	0.999493	0.000000
3271.785990	0.999559	0.000000
3272.041434	0.999657	0.000000
3272.296878	0.999741	0.000000
3272.531887	0.999807	0.000000
3272.787331	0.999795	0.000000
3273.032558	0.999894	0.000000
3273.298220	0.999820	0.000000
3273.543447	0.999999	0.000000
3273.788674	1.000029	0.000000
3274.044118	1.000038	0.000000
3274.309781	1.000047	0.000000
3274.544790	1.000080	0.000000
3274.779799	1.000127	0.000000
3275.035244	1.000213	0.000000
3275.290688	1.000241	0.000000
3275.525698	1.000268	0.000000
3275.760707	1.000407	0.000000
3276.026370	1.000422	0.000000
3276.281814	1.000491	0.000000
3276.527041	1.000583	0.000000
3276.782486	1.000592	0.000000
3277.027713	1.000617	0.000000
3277.283159	1.000662	0.000000
3277.528386	1.000695	0.000000
3277.773613	1.000765	0.000000
3278.029058	1.000721	0.000000
3278.284503	1.000763	0.000000
3278.529730	1.000715	0.000000
3278.785176	1.000736	0.000000
3279.030403	1.000737	0.000000
3279.285848	1.000775	0.000000
3279.520858	1.000733	0.000000
3279.786521	1.000749	0.000000
3280.031748	1.000775	0.000000
3280.297411	1.000768	0.000000
3280.532421	1.000740	0.000000
3280.777649	1.000730	0.000000
3281.043312	1.000755	0.000000
3281.308975	1.000755	0.000000
3281.554202	1.000842	0.000000
3281.850519	1.000745	0.000000
3282.065093	1.000776	0.000000
3282.310321	1.000890	0.000000
3282.555549	1.000835	0.000000
3282.800776	1.000849	0.000000
3283.056222	1.000810	0.000000
3283.301449	1.000809	0.000000
3283.597766	1.000852	0.000000
3283.812341	1.000666	0.000000
3284.057568	1.000630	0.000000
3284.313014	1.000575	0.000000
3284.558242	1.000476	0.000000
3284.793252	1.000402	0.000000
3285.058915	1.000373	0.000000
3285.314361	1.000236	0.000000
3285.559589	1.000181	0.000000
3285.763945	1.000144	0.000000
3286.070480	0.999983	0.000000
3286.305490	0.999972	0.000000
3286.560936	0.999818	0.000000
3286.806164	0.999681	0.000000
3287.051392	0.999549	0.000000
3287.296619	0.999512	0.000000
3287.541847	0.999351	0.000000
3287.797293	0.999229	0.000000
3288.052739	0.999174	0.000000
3288.287749	0.999025	0.000000
3288.543195	0.998873	0.000000
3288.788423	0.998818	0.000000
3289.043868	0.998707	0.000000
3289.299314	0.998596	0.000000
3289.544542	0.998697	0.000000
3289.769335	0.998456	0.000000
3290.045216	0.998333	0.000000
3290.300662	0.998234	0.000000
3290.545890	0.998049	0.000000
3290.791118	0.997980	0.000000
3291.046563	0.997871	0.000000
3291.302009	0.997792	0.000000
3291.547237	0.997682	0.000000
3291.802683	0.997620	0.000000
3292.058129	0.997496	0.000000
3292.303357	0.997519	0.000000
3292.548585	0.997505	0.000000
3292.793813	0.997551	0.000000
3293.059476	0.997512	0.000000
3293.325140	0.997612	0.000000
3293.570368	0.997561	0.000000
3293.815596	0.997691	0.000000
3294.060824	0.997714	0.000000
3294.326488	0.997783	0.000000
3294.571716	0.997718	0.000000
3294.816944	0.997895	0.000000
3295.072389	0.997915	0.000000
3295.327835	0.998102	0.000000
3295.573063	0.998208	0.000000
3295.818291	0.998349	0.000000
3296.073737	0.998472	0.000000
3296.318965	0.998605	0.000000
3296.574410	0.998675	0.000000
3296.809420	0.998637	0.000000
3297.064866	0.998804	0.000000
3297.330530	0.998894	0.000000
3297.565540	0.998993	0.000000
3297.820985	0.999241	0.000000
3298.066213	0.999373	0.000000
3298.321659	0.999469	0.000000
3298.566887	0.999598	0.000000
3298.812114	0.999635	0.000000
3299.067560	0.999758	0.000000
3299.323006	0.999741	0.000000
3299.558015	0.999827	0.000000
3299.813461	0.999914	0.000000
3300.068907	0.999978	0.000000
3300.324352	0.999888	0.000000
3300.569580	0.999970	0.000000
3300.814808	0.999968	0.000000
3301.060035	0.999952	0.000000
3301.325698	0.999903	0.000000
3301.550490	0.999959	0.000000
3301.816154	0.999786	0.000000
3302.071599	0.999708	0.000000
3302.316827	0.999757	0.000000
3302.572272	0.999644	0.000000
3302.797064	0.999613	0.000000
3303.062727	0.999653	0.000000
3303.328390	0.999577	0.000000
3303.553182	0.999577	0.000000
3303.818845	0.999539	0.000000
3304.064072	0.999508	0.000000
3304.329735	0.999525	0.000000
3304.564745	0.999476	0.000000
3304.820190	0.999482	0.000000
3305.075635	0.999543	0.000000
3305.331080	0.999550	0.000000
