time	flux	sflux
----	----	-----
58100.147160	1.009863	0.000028
58100.402604	1.009525	0.000029
58100.627394	1.009354	0.000027
58100.893056	1.009115	0.000029
58101.148499	1.008951	0.000028
58101.393726	1.008664	0.000028
58101.649169	1.008440	0.000029
58101.894396	1.008194	0.000029
58102.119186	1.008001	0.000026
58102.395066	1.007926	0.000028
58102.619857	1.007674	0.000027
58102.875301	1.007497	0.000029
58103.130745	1.007367	0.000027
58103.386189	1.007165	0.000026
58103.610980	1.007087	0.000029
58103.845989	1.006804	0.000030
58104.111651	1.006714	0.000027
58104.387531	1.006685	0.000026
58104.612322	1.006437	0.000029
58104.857548	1.006340	0.000029
58105.123211	1.006029	0.000029
58105.378655	1.005907	0.000025
58105.613664	1.005795	0.000028
58105.879327	1.005604	0.000026
58106.114336	1.005494	0.000027
58106.369780	1.005456	0.000028
58106.615007	1.005289	0.000028
58106.870452	1.005096	0.000027
58107.105461	1.004937	0.000028
58107.360906	1.004741	0.000027
58107.636786	1.004324	0.000026
58107.861578	1.003970	0.000028
58108.106805	1.003782	0.000028
58108.382685	1.003618	0.000025
58108.638130	1.003215	0.000028
58108.914011	1.002892	0.000030
58109.108149	1.002580	0.000028
58109.373812	1.002371	0.000028
58109.649692	1.001822	0.000027
58109.884702	1.001582	0.000026
58110.150365	1.001152	0.000028
58110.354721	1.000875	0.000032
58110.651037	1.000470	0.000027
58110.906482	0.999788	0.000028
58111.141492	0.999461	0.000027
58111.396937	0.998867	0.000028
58111.642165	0.998589	0.000028
58111.887392	0.998030	0.000026
58112.132620	0.997691	0.000028
58112.398283	0.997356	0.000028
58112.653728	0.996955	0.000027
58112.909173	0.996737	0.000028
58113.144183	0.996325	0.000027
58113.379193	0.996144	0.000026
58113.634639	0.996009	0.000025
58113.910520	0.995835	0.000028
58114.155747	0.995575	0.000028
58114.400975	0.995572	0.000028
58114.595114	0.995379	0.000034
58114.911866	0.995308	0.000028
58115.146876	0.995271	0.000027
58115.392104	0.995044	0.000027
58115.678203	0.995033	0.000040
58115.872341	0.994660	0.000028
58116.148223	0.994384	0.000027
58116.332144	0.994207	0.000033
58116.618243	0.994075	0.000030
58116.873688	0.993689	0.000026
58117.118916	0.993590	0.000028
58117.384580	0.993253	0.000026
58117.609372	0.992880	0.000028
58117.875036	0.992567	0.000026
58118.120264	0.992301	0.000028
58118.375709	0.992121	0.000027
58118.610720	0.991749	0.000028
58118.815076	0.991445	0.000036
58119.131829	0.991130	0.000025
58119.387275	0.990956	0.000031
58119.632503	0.990477	0.000026
58119.857295	0.990166	0.000028
58120.112741	0.989851	0.000028
58120.368187	0.989449	0.000028
58120.623633	0.989351	0.000027
58120.838207	0.989023	0.000031
58121.134524	0.988750	0.000024
58121.389970	0.988482	0.000025
58121.635198	0.988112	0.000028
58121.880426	0.987965	0.000028
58122.156308	0.987875	0.000027
58122.401536	0.987664	0.000027
58122.656982	0.987602	0.000028
58122.891992	0.987469	0.000027
58123.137220	0.987278	0.000024
58123.402884	0.987367	0.000027
58123.648112	0.987441	0.000029
58123.903558	0.987474	0.000028
58124.128350	0.987580	0.000025
58124.404232	0.987760	0.000027
58124.659678	0.988114	0.000028
58124.904906	0.988300	0.000028
58125.150134	0.988691	0.000028
58125.415798	0.989102	0.000028
58125.650808	0.989364	0.000026
58125.906254	0.989758	0.000028
58126.151482	0.990087	0.000028
58126.406928	0.990394	0.000026
