time	flux	sflux
----	----	-----
58095.590434	1.000040	0.000005
58095.835660	1.000502	0.000006
58096.091103	1.000780	0.000006
58096.336329	0.999676	0.000007
58096.591773	0.999458	0.000005
58096.847217	0.999454	0.000006
58097.082225	0.999143	0.000006
58097.327451	1.000012	0.000006
58097.633984	1.000443	0.000006
58097.838339	1.000494	0.000006
58098.093783	0.999917	0.000006
58098.287920	0.999852	0.000007
58098.614889	0.999897	0.000006
58098.890768	0.999441	0.000007
58099.095124	1.000049	0.000006
58099.340350	1.000241	0.000006
58099.606012	1.000098	0.000006
58099.851239	0.999784	0.000006
58100.116901	0.999713	0.000006
58100.362127	0.999852	0.000006
58100.597136	0.999244	0.000005
58100.873016	1.000198	0.000006
58101.108025	1.000729	0.000006
58101.353252	1.000613	0.000006
58101.618914	0.999906	0.000006
58101.874358	1.000161	0.000006
58102.099150	1.000182	0.000006
58102.364812	0.999431	0.000006
58102.599821	0.999806	0.000005
58102.875701	1.000307	0.000006
58103.131146	1.000721	0.000006
58103.366155	1.000276	0.000006
58103.590947	0.999994	0.000006
58103.846392	1.000356	0.000006
58104.101836	0.999715	0.000006
58104.357281	1.000192	0.000006
58104.582073	0.999932	0.000006
58104.837518	1.000596	0.000006
58105.092963	1.000462	0.000006
58105.348408	1.000126	0.000006
58105.573199	1.000210	0.000006
58105.849080	0.999472	0.000005
58106.094307	0.999554	0.000006
58106.329317	1.000017	0.000006
58106.574544	1.000885	0.000006
58106.840207	1.000230	0.000006
58107.085434	0.999830	0.000006
58107.330662	1.000250	0.000006
58107.596325	0.999656	0.000006
58107.831334	0.999354	0.000006
58108.086780	0.999936	0.000006
58108.352443	1.000576	0.000006
58108.577235	1.000225	0.000006
58108.832680	1.000078	0.000006
58109.098343	1.000124	0.000006
58109.333353	0.999904	0.000006
58109.578581	0.999863	0.000006
58109.854462	1.000171	0.000005
58110.109907	1.000474	0.000006
58110.355135	1.000294	0.000006
58110.600363	0.999992	0.000006
58110.876244	1.000165	0.000006
58111.121471	1.000172	0.000006
58111.376917	1.000109	0.000006
58111.622145	1.000249	0.000006
58111.846937	1.000632	0.000006
58112.112600	1.000433	0.000006
58112.378264	0.999826	0.000006
58112.623491	0.999984	0.000006
58112.868719	1.000091	0.000006
58113.113947	0.999893	0.000006
58113.359175	1.000000	0.000006
58113.604403	0.999817	0.000006
58113.870066	1.000019	0.000006
58114.125512	1.000169	0.000006
58114.380958	1.000027	0.000006
58114.595532	1.000026	0.000006
58114.891849	0.999802	0.000007
58115.116641	1.000173	0.000006
58115.372087	1.000136	0.000006
58115.607097	1.000335	0.000006
58115.872761	1.000292	0.000006
58116.128207	1.000031	0.000006
58116.322346	0.999316	0.000007
58116.618663	0.999579	0.000006
58116.863891	1.000160	0.000006
58117.098901	1.000388	0.000006
58117.364564	1.000622	0.000006
58117.589357	1.000333	0.000006
58117.844803	0.999743	0.000006
58118.090031	0.999831	0.000006
58118.355694	0.999836	0.000006
58118.590704	1.000044	0.000006
58118.795061	1.000071	0.000008
58119.101596	1.000349	0.000006
58119.336606	0.999785	0.000006
58119.612488	0.999669	0.000006
58119.837280	0.999978	0.000006
58120.082508	1.000168	0.000006
58120.337954	0.999948	0.000006
58120.603618	0.999752	0.000006
58120.828410	0.999793	0.000006
58121.104292	0.999742	0.000006
58121.359738	0.999481	0.000005
58121.594748	0.999678	0.000006
58121.839976	0.999939	0.000006
58122.095422	0.999640	0.000006
58122.340650	0.999843	0.000006
58122.616531	0.999808	0.000006
58122.851541	1.000011	0.000006
58123.096769	0.999429	0.000006
58123.362433	0.999299	0.000006
58123.638314	0.999521	0.000006
58123.883542	0.999514	0.000006
58124.108335	0.999747	0.000006
58124.384216	1.000055	0.000006
58124.639662	0.999998	0.000006
58124.884890	0.999454	0.000006
58125.109682	0.999490	0.000006
58125.385564	0.999676	0.000006
58125.630792	0.999366	0.000006
58125.886237	1.000017	0.000006
58126.131465	1.000406	0.000006
58126.386911	1.000297	0.000006
58126.642357	0.999610	0.000006
58126.867149	0.999608	0.000006
58127.112377	0.999664	0.000006
58127.378040	0.999486	0.000006
58127.633486	0.999534	0.000006
58127.888931	1.000104	0.000006
