time	flux	sflux
----	----	-----
58095.589822	1.002183	0.000009
58095.783958	1.001482	0.000013
58096.131359	1.001895	0.000011
58096.284625	1.001479	0.000018
58096.632027	1.001613	0.000011
58096.846598	1.001257	0.000009
58097.061170	1.001222	0.000012
58097.347266	1.001132	0.000011
58097.633361	1.000788	0.000011
58097.858151	1.000709	0.000010
58098.093158	1.000594	0.000010
58098.287295	1.000416	0.000012
58098.614262	1.000357	0.000009
58098.879922	1.000263	0.000010
58099.094494	1.000256	0.000009
58099.349938	1.000240	0.000009
58099.605381	1.000129	0.000009
58099.850606	1.000129	0.000009
58100.126485	1.000093	0.000010
58100.361492	1.000069	0.000010
58100.596500	1.000187	0.000009
58100.872379	1.000224	0.000010
58101.107387	1.000151	0.000009
58101.352613	1.000072	0.000009
58101.618274	0.999934	0.000009
58101.883935	0.999924	0.000010
58102.098508	0.999848	0.000009
58102.364169	0.999872	0.000010
58102.599177	0.999896	0.000009
58102.875056	0.999882	0.000010
58103.120282	0.999807	0.000010
58103.365508	0.999960	0.000010
58103.590299	0.999964	0.000009
58103.845743	1.000054	0.000010
58104.101187	1.000059	0.000010
58104.356631	1.000168	0.000009
58104.581421	1.000340	0.000009
58104.836866	1.000492	0.000010
58105.092309	1.000810	0.000009
58105.347754	1.000993	0.000009
58105.572545	1.001439	0.000010
58105.848424	1.001707	0.000009
58106.093651	1.002210	0.000009
58106.328659	1.002448	0.000010
58106.573886	1.002602	0.000010
58106.839548	1.002605	0.000009
58107.084775	1.002539	0.000010
58107.330001	1.002431	0.000010
58107.595664	1.002238	0.000009
58107.830673	1.001953	0.000009
58108.086117	1.001509	0.000010
58108.351780	1.000982	0.000009
58108.576571	1.000496	0.000010
58108.832016	0.999963	0.000009
58109.097678	0.999392	0.000009
58109.332687	0.998892	0.000010
58109.577914	0.998476	0.000010
58109.853794	0.998036	0.000009
58110.109239	0.997765	0.000010
58110.354466	0.997672	0.000010
58110.599693	0.997662	0.000010
58110.875574	0.997713	0.000009
58111.120801	0.997942	0.000009
58111.376246	0.998215	0.000010
58111.621473	0.998543	0.000010
58111.846265	0.998928	0.000009
58112.122146	0.999323	0.000009
58112.377591	0.999808	0.000010
58112.633036	1.000246	0.000010
58112.878263	1.000508	0.000010
58113.113273	1.000863	0.000009
58113.358500	1.001100	0.000009
58113.603728	1.001376	0.000009
58113.869391	1.001588	0.000010
58114.124836	1.001829	0.000009
58114.380281	1.002015	0.000010
58114.594855	1.002115	0.000010
58114.891172	1.002339	0.000011
58115.115964	1.002459	0.000009
58115.371409	1.002584	0.000009
