time	flux	sflux
----	----	-----
58095.600624	0.999776	0.000003
58095.886721	0.999930	0.000004
58096.091076	0.999940	0.000003
58096.336302	0.999997	0.000003
58096.591746	0.999970	0.000002
58096.836972	0.999981	0.000003
58097.082198	1.000031	0.000003
58097.327424	0.999964	0.000003
58097.633956	0.999962	0.000003
58097.838311	1.000002	0.000003
58098.093755	1.000017	0.000003
58098.287893	1.000048	0.000003
58098.614861	0.999970	0.000003
58098.880523	1.000033	0.000003
58099.095096	1.000000	0.000003
58099.340322	0.999992	0.000003
58099.605984	0.999950	0.000003
58099.851211	0.999947	0.000003
58100.116873	1.000012	0.000003
58100.362099	1.000038	0.000003
58100.597108	1.000052	0.000002
58100.872988	1.000051	0.000003
58101.118215	1.000078	0.000003
58101.353224	1.000122	0.000003
58101.608668	1.000089	0.000003
58101.864113	1.000092	0.000003
58102.099122	1.000012	0.000003
58102.364784	1.000020	0.000003
58102.589575	0.999987	0.000003
58102.865455	0.999998	0.000003
58103.120900	1.000035	0.000003
58103.366127	1.000016	0.000003
58103.590918	1.000027	0.000003
58103.846363	1.000004	0.000003
58104.101808	1.000027	0.000003
58104.357253	1.000007	0.000003
58104.582044	0.999950	0.000003
58104.837489	0.999967	0.000003
58105.092934	0.999988	0.000003
58105.348379	0.999994	0.000003
58105.573171	0.999952	0.000003
58105.849051	0.999978	0.000002
58106.094279	0.999964	0.000003
58106.329288	0.999945	0.000003
58106.574515	0.999918	0.000003
58106.829960	0.999919	0.000003
58107.075188	0.999922	0.000003
58107.330633	0.999899	0.000003
58107.596296	0.999891	0.000003
58107.821088	0.999970	0.000003
58108.076533	0.999909	0.000003
58108.352414	0.999995	0.000003
58108.577206	0.999986	0.000003
58108.822433	0.999972	0.000003
58109.088097	1.000019	0.000003
58109.333324	1.000026	0.000003
58109.578552	1.000053	0.000003
58109.844215	1.000040	0.000003
58110.079225	1.000051	0.000003
58110.355106	1.000034	0.000003
58110.590116	1.000032	0.000003
58110.845561	0.999988	0.000003
58111.101007	0.999975	0.000003
58111.376888	0.999979	0.000003
58111.622116	0.999983	0.000003
58111.846908	0.999992	0.000003
58112.112571	0.999997	0.000003
58112.378235	0.999990	0.000003
58112.623462	0.999980	0.000003
58112.868690	0.999972	0.000003
58113.103700	0.999988	0.000003
58113.348928	0.999953	0.000002
58113.614592	0.999924	0.000003
58113.870037	0.999921	0.000003
58114.115265	0.999932	0.000003
58114.370711	0.999981	0.000003
58114.595503	0.999962	0.000003
58114.891820	0.999941	0.000003
58115.106394	0.999973	0.000003
58115.361840	0.999958	0.000003
58115.617286	0.999968	0.000003
58115.872732	0.999998	0.000003
58116.117960	0.999997	0.000003
58116.312098	1.000003	0.000003
58116.628851	0.999989	0.000003
58116.863862	1.000007	0.000003
58117.098872	0.999976	0.000003
58117.354317	1.000027	0.000003
58117.589328	0.999998	0.000003
58117.844773	0.999956	0.000003
58118.079784	0.999988	0.000003
58118.335229	1.000015	0.000003
58118.580457	1.000020	0.000003
58118.795032	0.999992	0.000004
58119.101567	1.000100	0.000003
58119.326359	1.000003	0.000003
58119.592023	1.000029	0.000003
58119.837251	1.000044	0.000003
58120.082479	1.000066	0.000003
58120.327707	1.000057	0.000003
58120.593371	1.000068	0.000003
58120.828381	1.000035	0.000003
58121.104263	1.000040	0.000003
58121.339273	1.000035	0.000003
58121.584501	1.000012	0.000003
58121.839947	0.999995	0.000003
58122.095393	0.999980	0.000003
58122.330403	0.999974	0.000003
58122.585849	0.999971	0.000003
58122.841294	0.999950	0.000003
58123.096740	0.999955	0.000003
58123.341968	0.999960	0.000003
58123.597414	0.999999	0.000003
58123.883513	0.999982	0.000003
58124.118524	1.000002	0.000003
58124.373970	0.999984	0.000003
58124.619197	0.999994	0.000003
58124.874643	1.000013	0.000003
58125.109653	0.999990	0.000003
58125.375317	0.999963	0.000003
58125.610327	0.999945	0.000003
58125.875991	0.999995	0.000003
58126.131436	1.000008	0.000003
58126.376664	1.000088	0.000003
58126.621892	1.000130	0.000003
58126.856902	1.000078	0.000003
58127.112348	1.000113	0.000003
58127.378011	1.000106	0.000003
58127.623239	1.000060	0.000003
58127.878685	1.000090	0.000003
58128.123913	1.000084	0.000003
58128.379358	1.000040	0.000003
58128.624586	1.000043	0.000003
58128.859596	1.000062	0.000003
58129.125260	1.000045	0.000003
58129.350052	1.000049	0.000003
58129.615715	1.000209	0.000003
58129.850725	1.000160	0.000003
58130.106170	1.000300	0.000002
58130.361616	1.000281	0.000003
58130.596626	1.000235	0.000003
58130.852071	0.999942	0.000003
58131.107517	0.999973	0.000002
58131.362962	1.000023	0.000003
58131.608190	0.999986	0.000003
58131.853417	0.999960	0.000003
58132.108863	0.999998	0.000002
58132.364308	1.000002	0.000003
58132.599317	0.999984	0.000003
58132.854763	0.999992	0.000003
58133.110208	1.000027	0.000002
58133.365653	0.999994	0.000003
58133.600663	0.999943	0.000003
58133.866326	0.999964	0.000003
58134.091117	0.999910	0.000003
58134.366998	0.999930	0.000003
58134.591790	0.999953	0.000003
58134.857453	0.999935	0.000003
58135.102680	0.999921	0.000003
58135.368343	0.999912	0.000003
58135.613570	0.999923	0.000003
58135.858797	0.999923	0.000003
58136.104024	0.999908	0.000003
58136.359469	0.999908	0.000002
58136.614914	0.999922	0.000003
58136.860141	0.999972	0.000003
58137.125803	0.999988	0.000003
58137.360813	1.000022	0.000002
58137.636693	1.000020	0.000003
58137.861484	0.999993	0.000003
58138.106711	0.999989	0.000003
58138.362156	0.999973	0.000002
58138.627818	1.000009	0.000003
58138.862827	0.999971	0.000003
58139.097836	0.999936	0.000003
58139.363498	1.000000	0.000002
58139.629160	0.999932	0.000003
58139.864169	1.000006	0.000003
58140.140049	0.999991	0.000003
58140.354622	1.000064	0.000003
58140.630502	1.000020	0.000003
58140.865511	1.000015	0.000003
58141.110737	1.000128	0.000003
58141.366181	1.000084	0.000003
58141.611408	1.000042	0.000002
58141.856634	1.000120	0.000003
58142.122296	1.000007	0.000003
58142.367522	1.000019	0.000003
58142.622966	1.000020	0.000003
58142.857974	1.000089	0.000003
58143.092983	1.000067	0.000003
58143.358644	1.000013	0.000003
58143.614088	1.000020	0.000002
58143.869532	1.000069	0.000003
58144.104540	1.000033	0.000003
58144.349766	1.000006	0.000003
58144.584774	1.000051	0.000003
58144.850435	0.999991	0.000003
58145.116096	0.999959	0.000003
58145.330669	0.999958	0.000003
58145.616766	0.999953	0.000002
58145.872209	0.999947	0.000003
58146.096999	0.999971	0.000003
58146.352442	0.999961	0.000003
58146.607885	0.999976	0.000003
58146.842893	0.999963	0.000003
58147.108554	0.999940	0.000003
58147.343561	0.999922	0.000003
58147.609222	0.999927	0.000003
58147.834012	0.999963	0.000003
58148.120108	0.999967	0.000003
58148.344898	0.999946	0.000003
58148.610558	0.999944	0.000003
58148.814912	0.999966	0.000003
58149.131661	0.999925	0.000003
58149.387104	0.999954	0.000003
