time	flux	sflux
----	----	-----
58095.590414	1.000144	0.000005
58095.835640	1.000616	0.000006
58096.091083	1.000565	0.000006
58096.336309	1.000207	0.000007
58096.591753	0.999749	0.000005
58096.847197	0.999528	0.000006
58097.082205	0.999341	0.000006
58097.327431	0.999338	0.000006
58097.633964	0.998776	0.000006
58097.838319	0.998669	0.000006
58098.093763	0.998765	0.000006
58098.287900	0.999271	0.000007
58098.614868	0.999872	0.000006
58098.880530	1.000820	0.000006
58099.095103	1.001428	0.000006
58099.350548	1.001427	0.000006
58099.605992	1.000778	0.000006
58099.851218	1.000948	0.000006
58100.116880	1.001193	0.000006
58100.362107	1.000824	0.000006
58100.597115	1.000564	0.000005
58100.872995	0.999608	0.000006
58101.118222	0.999555	0.000006
58101.353231	0.999804	0.000006
58101.618893	0.999996	0.000006
58101.874338	1.000593	0.000006
58102.099129	1.001333	0.000006
58102.364791	1.001177	0.000006
58102.599800	1.001121	0.000005
58102.875681	1.000386	0.000006
58103.120908	0.999686	0.000006
58103.355917	1.000025	0.000006
58103.590926	1.000711	0.000006
58103.846371	1.000741	0.000006
58104.101815	1.000225	0.000006
58104.357260	0.999532	0.000006
58104.582052	0.999702	0.000006
58104.837497	1.000455	0.000006
58105.092942	1.001617	0.000006
58105.348387	1.001634	0.000006
58105.573178	1.001726	0.000006
58105.849059	1.000904	0.000005
58106.094286	1.000573	0.000006
58106.329296	1.000061	0.000006
58106.574523	0.999915	0.000006
58106.840186	0.999431	0.000006
58107.095631	0.999380	0.000006
58107.330640	0.999411	0.000006
58107.596304	0.999731	0.000006
58107.831313	0.999756	0.000006
58108.086758	0.999590	0.000006
58108.352422	0.999496	0.000006
58108.577213	0.999649	0.000006
58108.832659	0.999713	0.000006
58109.098322	0.999739	0.000006
58109.333332	0.999640	0.000006
58109.578559	0.999520	0.000006
58109.854440	0.999405	0.000005
58110.109886	0.999861	0.000006
58110.355113	1.000000	0.000006
58110.600341	0.999974	0.000006
58110.876222	0.999480	0.000006
58111.121450	0.999156	0.000006
58111.376895	0.999281	0.000006
58111.622123	0.999923	0.000006
58111.846915	1.000446	0.000005
58112.112579	1.000514	0.000005
58112.378242	0.999783	0.000006
58112.623470	0.999457	0.000006
58112.868698	0.999541	0.000006
58113.113925	1.000143	0.000005
58113.359153	1.000309	0.000005
58113.604381	0.999948	0.000005
58113.870045	0.999399	0.000006
58114.125490	0.998978	0.000006
58114.380936	0.999262	0.000006
58114.595510	0.999474	0.000006
58114.891827	0.998895	0.000007
58115.116620	0.998535	0.000005
58115.372066	0.998600	0.000006
58115.607076	0.999358	0.000005
58115.872739	0.999836	0.000006
58116.128185	1.000361	0.000006
58116.322324	1.000353	0.000007
58116.618641	0.999833	0.000006
58116.863869	0.999372	0.000006
58117.098879	0.999182	0.000006
58117.364543	0.999541	0.000005
58117.589335	0.999447	0.000006
58117.844781	0.998997	0.000006
58118.090009	0.998788	0.000006
58118.355673	0.999071	0.000006
