time	flux	sflux
----	----	-----
58100.147496	0.999242	0.000014
58100.402941	0.999207	0.000015
58100.627732	0.999264	0.000014
58100.893394	0.999364	0.000015
58101.138620	0.999397	0.000014
58101.394065	0.999574	0.000014
58101.649509	0.999695	0.000015
58101.894736	0.999698	0.000015
58102.119527	0.999966	0.000014
58102.395407	1.000022	0.000014
58102.620198	1.000152	0.000014
58102.875643	1.000158	0.000015
58103.141305	1.000088	0.000015
58103.396750	1.000195	0.000014
58103.611323	1.000234	0.000015
58103.856550	1.000286	0.000017
58104.101777	1.000244	0.000015
58104.377657	1.000253	0.000013
58104.612667	1.000267	0.000015
58104.857894	1.000340	0.000015
58105.113339	1.000281	0.000014
58105.379001	1.000230	0.000013
58105.614011	1.000254	0.000015
58105.879673	1.000206	0.000014
58106.114683	1.000209	0.000014
58106.359910	1.000203	0.000014
58106.615355	1.000186	0.000015
58106.870800	1.000190	0.000014
58107.105810	1.000262	0.000015
58107.351037	1.000336	0.000015
58107.626918	1.000378	0.000013
58107.861927	1.000453	0.000015
58108.107155	1.000543	0.000015
58108.372818	1.000538	0.000014
58108.607827	1.000380	0.000014
58108.883708	1.000481	0.000015
58109.118718	1.000432	0.000014
58109.374163	1.000394	0.000015
58109.650044	1.000359	0.000014
58109.885054	1.000405	0.000014
58110.150717	1.000295	0.000015
58110.395945	1.000243	0.000015
58110.641172	1.000172	0.000015
58110.896618	1.000090	0.000014
58111.141845	0.999978	0.000014
58111.397291	0.999804	0.000015
58111.632301	0.999745	0.000016
58111.877528	0.999703	0.000013
58112.143192	0.999683	0.000014
58112.398637	0.999698	0.000015
58112.643865	0.999662	0.000015
58112.909529	0.999632	0.000015
58113.144539	0.999572	0.000014
58113.379548	0.999579	0.000014
58113.624776	0.999651	0.000014
58113.890440	0.999672	0.000015
58114.145886	0.999764	0.000014
58114.401331	0.999725	0.000015
58114.605688	0.999765	0.000017
58114.902005	0.999860	0.000016
58115.137015	0.999824	0.000014
58115.392460	0.999832	0.000014
58115.617253	0.999846	0.000014
58115.872699	0.999813	0.000015
58116.138362	0.999587	0.000014
58116.332501	0.999584	0.000018
58116.618600	0.999714	0.000016
58116.863828	0.999757	0.000014
58117.109056	0.999620	0.000014
58117.384938	0.999768	0.000014
58117.599512	0.999747	0.000016
58117.865176	0.999686	0.000014
58118.100186	0.999751	0.000015
58118.365850	0.999927	0.000014
58118.611078	0.999942	0.000015
58118.815434	0.999909	0.000019
58119.121969	0.999709	0.000014
58119.356979	0.999957	0.000014
58119.643079	1.000049	0.000014
58119.857653	1.000059	0.000015
58120.102881	1.000036	0.000015
58120.358327	1.000035	0.000014
58120.613773	0.999970	0.000015
58120.848783	0.999942	0.000016
58121.124665	0.999791	0.000014
58121.369893	0.999857	0.000014
58121.604903	0.999758	0.000014
58121.880784	0.999753	0.000015
58122.115795	0.999711	0.000014
58122.371240	0.999712	0.000015
58122.647122	0.999691	0.000014
58122.882132	0.999710	0.000015
