time	flux	sflux
58162.373523	1.000052	0.000005
58162.628963	1.000021	0.000005
58162.874186	1.000018	0.000005
58163.119408	0.999936	0.000005
58163.364630	0.999872	0.000005
58163.620069	0.999855	0.000005
58163.865291	0.999789	0.000005
58164.130948	0.999862	0.000006
58164.365953	0.999821	0.000005
58164.621392	0.999824	0.000005
58164.876831	0.999857	0.000005
58165.122053	0.999812	0.000005
58165.367274	0.999416	0.000005
58165.622713	0.999383	0.000005
58165.878152	0.999587	0.000005
58166.123374	0.999636	0.000006
58166.368595	0.999709	0.000005
58166.624033	0.999813	0.000005
58166.869255	0.999839	0.000006
58167.165563	0.999890	0.000006
58167.369914	0.999883	0.000005
58167.604917	0.999879	0.000005
58167.870573	0.999938	0.000005
58168.126011	1.000019	0.000005
58168.371232	1.000100	0.000005
58168.626670	1.000158	0.000005
58168.882108	1.000192	0.000005
58169.106893	1.000280	0.000006
58169.372548	1.000374	0.000005
58169.597334	1.000346	0.000006
58169.862989	1.000422	0.000006
58170.179731	1.000473	0.000007
58170.332994	1.000401	0.000006
58170.670171	1.000414	0.000007
58170.833651	1.000335	0.000006
58171.129958	1.000307	0.000005
58171.354743	1.000175	0.000006
58171.599962	1.000176	0.000006
58171.865617	1.000142	0.000005
58172.121053	1.000101	0.000005
58172.345838	1.000057	0.000006
58172.611492	0.999997	0.000005
58172.805624	0.999926	0.000007
58173.132582	0.999914	0.000005
58173.347149	0.999884	0.000006
58173.612803	0.999848	0.000005
58173.858022	0.999828	0.000005
58174.133892	0.999814	0.000006
58174.338241	0.999810	0.000006
58174.593677	0.999774	0.000006
