time	flux	sflux
----	----	-----
58100.147812	0.999912	0.000006
58100.403256	0.999976	0.000007
58100.628048	1.000056	0.000006
58100.893710	1.000075	0.000007
58101.138937	1.000102	0.000006
58101.394382	1.000118	0.000006
58101.649827	1.000084	0.000007
58101.895054	1.000097	0.000007
58102.119845	1.000079	0.000006
58102.395726	1.000051	0.000006
58102.620517	1.000116	0.000006
58102.875962	1.000012	0.000007
58103.131407	0.999974	0.000006
58103.397070	0.999946	0.000006
58103.611644	0.999975	0.000007
58103.846653	0.999918	0.000007
58104.112316	0.999892	0.000006
58104.388197	0.999935	0.000006
58104.612988	0.999966	0.000007
58104.858216	0.999879	0.000007
58105.113661	0.999868	0.000006
58105.379324	0.999870	0.000006
58105.614334	0.999927	0.000007
58105.879997	0.999936	0.000006
58106.115006	0.999948	0.000006
58106.360234	0.999965	0.000006
58106.615679	1.000018	0.000007
58106.871124	1.000160	0.000006
58107.106134	1.000152	0.000007
58107.361579	1.000033	0.000006
58107.637461	1.000054	0.000006
58107.852035	1.000038	0.000007
58108.107480	0.999951	0.000007
58108.383361	0.999919	0.000006
58108.638807	0.999863	0.000007
58108.884034	0.999807	0.000007
58109.119044	0.999840	0.000006
58109.374490	0.999862	0.000007
58109.650371	0.999865	0.000006
58109.885381	0.999911	0.000006
58110.151044	0.999976	0.000007
58110.396272	0.999998	0.000007
58110.651717	1.000040	0.000006
58110.907163	1.000067	0.000007
58111.131955	1.000109	0.000007
58111.397619	1.000049	0.000007
58111.642847	1.000037	0.000007
58111.888074	1.000053	0.000006
58112.143520	1.000077	0.000006
58112.398966	0.999993	0.000007
58112.654412	0.999985	0.000006
58112.909857	1.000051	0.000007
58113.144867	1.000036	0.000006
58113.379877	1.000039	0.000006
58113.635323	1.000057	0.000006
58113.911204	0.999993	0.000007
58114.156432	0.999998	0.000007
58114.401660	0.999997	0.000007
58114.606017	1.000047	0.000007
58114.912552	1.000046	0.000007
58115.147562	1.000091	0.000006
58115.392790	1.000036	0.000006
58115.627800	1.000092	0.000006
58115.873028	1.000101	0.000007
58116.138691	1.000139	0.000006
58116.332830	1.000108	0.000008
58116.618930	1.000115	0.000007
58116.884593	1.000135	0.000006
58117.119603	1.000100	0.000006
58117.375049	1.000089	0.000006
58117.610059	1.000089	0.000006
58117.875723	1.000091	0.000006
58118.120951	1.000080	0.000006
58118.376397	1.000014	0.000006
58118.611407	1.000094	0.000006
58118.795328	1.000110	0.000010
58119.173388	1.000014	0.000007
58119.367526	0.999986	0.000006
58119.622972	0.999963	0.000006
58119.857982	1.000040	0.000006
58120.113428	0.999962	0.000006
58120.368874	0.999960	0.000006
58120.624320	0.999984	0.000006
58120.828676	0.999919	0.000008
58121.135211	0.999903	0.000006
58121.421310	1.000009	0.000007
58121.635885	1.000020	0.000006
58121.881113	0.999968	0.000006
58122.136558	0.999931	0.000006
58122.412440	0.999929	0.000006
58122.657668	0.999939	0.000006
58122.882460	0.999809	0.000006
58123.137906	0.999830	0.000006
58123.393351	0.999828	0.000006
58123.659015	0.999790	0.000006
58123.894025	0.999816	0.000007
58124.139253	0.999827	0.000006
58124.404916	0.999851	0.000006
58124.660362	0.999870	0.000006
58124.946461	0.999901	0.000008
58125.130382	0.999887	0.000006
58125.406263	0.999920	0.000006
58125.651491	0.999912	0.000006
58125.906936	0.999935	0.000006
58126.152164	0.999956	0.000006
58126.407609	0.999931	0.000006
58126.683490	1.000020	0.000007
58126.887847	0.999989	0.000006
58127.133075	0.999856	0.000006
58127.408956	0.999957	0.000006
58127.643965	0.999983	0.000006
58127.899411	1.000036	0.000006
58128.134420	1.000003	0.000006
58128.379648	1.000016	0.000006
58128.635093	1.000117	0.000006
58128.870103	0.999725	0.000006
58129.135766	0.999609	0.000006
58129.360558	0.999172	0.000006
58129.626221	1.000015	0.000006
58129.881666	0.999875	0.000006
58130.137112	1.000195	0.000006
58130.382339	1.000047	0.000006
58130.627566	1.000071	0.000006
58130.893229	1.000173	0.000006
58131.138456	1.000249	0.000006
58131.383684	1.000242	0.000006
58131.639129	1.000231	0.000006
58131.874138	1.000278	0.000006
58132.139801	1.000244	0.000006
58132.395246	1.000011	0.000006
58132.620037	0.999984	0.000006
58132.885700	0.999941	0.000006
58133.141145	0.999981	0.000006
58133.386372	0.999916	0.000006
58133.621381	0.999929	0.000006
58133.887044	0.999951	0.000006
58134.111835	1.000039	0.000007
58134.367280	1.000076	0.000006
58134.612507	1.000038	0.000006
58134.888387	1.000150	0.000006
58135.143832	1.000041	0.000006
58135.399276	1.000053	0.000006
58135.634285	1.000040	0.000006
58135.910165	1.000023	0.000006
58136.165610	0.999966	0.000006
58136.390401	1.000076	0.000006
58136.656063	1.000082	0.000006
58136.891072	1.000082	0.000006
58137.156734	1.000038	0.000006
58137.391743	1.000091	0.000006
58137.647187	0.999924	0.000007
58137.882196	0.999892	0.000006
58138.137640	0.999986	0.000006
58138.393084	0.999961	0.000006
58138.658746	0.999709	0.000006
58138.893754	0.999793	0.000006
58139.138981	0.999919	0.000006
58139.394424	0.999939	0.000006
58139.649868	0.999916	0.000006
58139.884877	0.999964	0.000006
58140.170974	0.999738	0.000006
58140.395764	0.999891	0.000006
58140.681861	0.999708	0.000007
58140.886216	0.999835	0.000006
58141.131442	0.999934	0.000006
58141.397104	0.999914	0.000006
58141.632112	0.999820	0.000006
58141.856902	0.999711	0.000007
58142.132781	0.999937	0.000006
58142.378007	0.999879	0.000006
58142.643668	1.000004	0.000006
