time	flux	sflux
----	----	-----
58095.590232	1.000086	0.000003
58095.845675	1.000027	0.000004
58096.101119	1.000017	0.000003
58096.336126	0.999991	0.000004
58096.581352	0.999986	0.000003
58096.847013	0.999942	0.000003
58097.082021	0.999956	0.000004
58097.327247	0.999974	0.000003
58097.643997	1.000000	0.000004
58097.838134	1.000001	0.000003
58098.093577	1.000008	0.000004
58098.287714	0.999987	0.000004
58098.614682	1.000012	0.000003
58098.880344	0.999963	0.000004
58099.094917	0.999978	0.000003
58099.340143	0.999998	0.000004
58099.605804	0.999982	0.000003
58099.851030	0.999963	0.000003
58100.116692	0.999989	0.000004
58100.361918	0.999995	0.000004
58100.596927	0.999979	0.000003
58100.872806	1.000002	0.000004
58101.107815	1.000004	0.000003
58101.353041	1.000005	0.000003
58101.628921	1.000026	0.000004
58101.874148	1.000031	0.000004
58102.098939	0.999997	0.000003
58102.364601	1.000004	0.000004
58102.599609	0.999999	0.000003
58102.875489	1.000018	0.000004
58103.110498	1.000029	0.000004
58103.355725	1.000005	0.000003
58103.590734	1.000028	0.000003
58103.856396	1.000007	0.000004
58104.081187	0.999996	0.000004
58104.357067	0.999985	0.000003
58104.581859	1.000023	0.000003
58104.847521	1.000024	0.000003
58105.092748	1.000005	0.000003
58105.348193	1.000042	0.000003
58105.572984	1.000029	0.000004
58105.848865	1.000038	0.000003
58106.094092	1.000054	0.000003
58106.329101	1.000053	0.000004
58106.574328	1.000071	0.000004
58106.839991	0.999998	0.000003
58107.095436	0.999957	0.000003
58107.330445	1.000001	0.000004
58107.596108	0.999992	0.000003
58107.831117	1.000002	0.000003
58108.086562	0.999974	0.000004
58108.352225	0.999988	0.000003
58108.577017	0.999977	0.000004
58108.822244	0.999944	0.000004
58109.098125	0.999962	0.000003
58109.333135	0.999984	0.000004
58109.578362	0.999997	0.000004
58109.854243	0.999969	0.000003
58110.109688	0.999958	0.000004
58110.354916	0.999970	0.000004
58110.600143	0.999983	0.000004
58110.876024	0.999979	0.000003
58111.121252	0.999986	0.000003
58111.376697	0.999996	0.000004
58111.621925	0.999994	0.000004
58111.846717	1.000003	0.000003
58112.112380	1.000025	0.000003
58112.378043	0.999999	0.000004
58112.623271	1.000020	0.000004
58112.878717	1.000005	0.000004
58113.113727	1.000015	0.000003
58113.358954	1.000000	0.000003
58113.604182	1.000011	0.000003
58113.880063	1.000012	0.000004
58114.125291	0.999986	0.000003
58114.380737	1.000006	0.000004
58114.595311	1.000002	0.000004
58114.891628	0.999989	0.000004
58115.126638	1.000033	0.000003
58115.382084	1.000013	0.000004
58115.617094	0.999990	0.000003
58115.872539	1.000009	0.000004
58116.117767	1.000002	0.000004
58116.322124	1.000002	0.000004
58116.618441	1.000001	0.000004
58116.873887	1.000004	0.000004
58117.119115	1.000003	0.000004
58117.354125	1.000007	0.000003
58117.599353	0.999981	0.000004
58117.834363	1.000001	0.000004
58118.089809	0.999992	0.000003
58118.345254	0.999979	0.000004
58118.600700	0.999998	0.000004
