time	flux	sflux
----	----	-----
58100.147323	0.999918	0.000005
58100.402767	0.999872	0.000005
58100.627557	0.999909	0.000005
58100.893219	0.999944	0.000005
58101.148663	0.999881	0.000005
58101.393889	0.999895	0.000005
58101.649333	0.999847	0.000005
58101.894559	0.999907	0.000005
58102.119350	0.999877	0.000005
58102.395230	0.999878	0.000005
58102.620021	0.999867	0.000005
58102.875465	0.999877	0.000005
58103.130909	0.999890	0.000005
58103.396571	0.999848	0.000005
58103.611144	0.999846	0.000005
58103.846153	0.999837	0.000005
58104.122033	0.999846	0.000005
58104.387695	0.999856	0.000005
58104.622704	0.999874	0.000005
58104.857713	0.999845	0.000005
58105.113158	0.999850	0.000005
58105.378820	0.999874	0.000004
58105.613829	0.999849	0.000005
58105.879492	0.999887	0.000005
58106.114501	0.999907	0.000005
58106.359727	0.999905	0.000005
58106.615172	0.999906	0.000005
58106.860399	0.999881	0.000005
58107.105626	0.999899	0.000005
58107.361071	0.999973	0.000005
58107.636951	1.000020	0.000005
58107.861743	1.000032	0.000005
58108.106970	1.000075	0.000005
58108.382850	1.000066	0.000004
58108.638295	1.000026	0.000005
58108.883523	1.000073	0.000005
58109.118532	1.000123	0.000005
58109.373977	1.000110	0.000005
58109.649858	1.000075	0.000005
58109.884867	1.000052	0.000005
58110.150530	1.000026	0.000005
58110.395757	0.999998	0.000005
58110.651203	0.999983	0.000005
58110.906648	1.000016	0.000005
58111.141657	0.999985	0.000005
58111.397103	1.000029	0.000005
58111.652548	1.000054	0.000005
58111.887557	0.999972	0.000005
58112.153221	0.999974	0.000005
58112.398448	0.999952	0.000005
58112.643676	0.999903	0.000005
58112.909339	0.999880	0.000005
58113.144349	0.999941	0.000005
58113.379358	0.999928	0.000005
58113.645022	0.999933	0.000005
58113.910685	0.999953	0.000005
58114.155912	0.999970	0.000005
58114.401140	0.999992	0.000005
58114.605496	1.000018	0.000006
58114.912031	1.000027	0.000005
58115.136823	1.000022	0.000005
58115.392269	1.000015	0.000005
58115.627278	1.000054	0.000005
58115.882724	1.000063	0.000005
58116.138170	1.000041	0.000005
58116.322090	1.000059	0.000006
58116.618407	1.000039	0.000005
58116.873853	0.999953	0.000005
58117.119081	0.999887	0.000005
58117.374526	0.999868	0.000005
58117.609536	0.999868	0.000005
58117.875200	0.999812	0.000005
58118.120428	0.999842	0.000005
58118.375873	0.999883	0.000005
58118.610883	0.999830	0.000005
58118.794804	0.999864	0.000008
58119.183082	0.999896	0.000006
58119.377220	0.999834	0.000005
58119.612230	0.999804	0.000005
58119.857458	0.999781	0.000005
58120.112904	0.999839	0.000005
58120.378568	0.999841	0.000005
58120.623796	0.999953	0.000005
58120.817934	0.999982	0.000006
58121.134687	0.999984	0.000004
58121.379915	0.999972	0.000005
58121.635361	0.999970	0.000005
58121.870371	1.000015	0.000005
58122.136034	0.999990	0.000005
58122.411916	0.999978	0.000005
58122.657144	0.999994	0.000005
58122.912589	0.999960	0.000005
58123.147600	0.999970	0.000005
58123.403045	0.999986	0.000005
58123.658491	1.000038	0.000005
58123.903719	1.000031	0.000005
58124.138729	1.000012	0.000005
58124.404393	1.000058	0.000005
58124.659838	1.000074	0.000005
58124.945938	1.000056	0.000006
58125.129859	1.000068	0.000005
58125.405740	1.000084	0.000005
58125.650968	1.000107	0.000005
58125.906414	1.000068	0.000005
58126.151641	1.000073	0.000005
58126.407087	1.000074	0.000005
58126.682969	1.000019	0.000006
58126.887325	1.000067	0.000005
58127.132553	0.999927	0.000005
58127.398216	1.000001	0.000005
58127.653662	1.000065	0.000005
58127.898890	1.000039	0.000005
58128.133900	0.999895	0.000005
58128.379128	0.999962	0.000005
58128.634573	0.999901	0.000005
58128.869583	0.999786	0.000005
58129.135247	0.999592	0.000005
58129.360039	0.999399	0.000005
58129.635920	0.999934	0.000004
58129.891366	0.999805	0.000005
58130.126376	0.999985	0.000005
58130.381821	0.999950	0.000005
58130.627049	0.999937	0.000005
58130.892712	0.999960	0.000005
58131.137940	0.999987	0.000005
58131.383167	0.999948	0.000005
58131.638613	1.000004	0.000004
58131.894058	1.000052	0.000005
58132.129068	1.000052	0.000005
58132.384514	1.000052	0.000005
58132.619523	1.000021	0.000005
58132.885186	0.999961	0.000004
58133.140632	1.000011	0.000005
58133.385859	0.999996	0.000005
58133.610651	0.999957	0.000005
58133.886532	0.999937	0.000004
58134.141977	1.000038	0.000005
58134.387205	1.000062	0.000005
58134.611997	1.000053	0.000005
58134.887877	1.000120	0.000004
58135.143323	1.000129	0.000005
58135.408985	1.000094	0.000005
58135.633777	1.000107	0.000005
58135.868787	1.000111	0.000005
58136.175321	1.000085	0.000005
58136.389895	1.000104	0.000005
58136.655557	1.000098	0.000005
58136.890567	1.000138	0.000004
58137.166447	1.000113	0.000005
58137.391239	1.000094	0.000005
58137.656901	1.000039	0.000005
58137.881693	1.000046	0.000005
58138.137138	1.000041	0.000004
58138.392583	1.000055	0.000005
58138.648027	1.000038	0.000005
58138.883037	1.000031	0.000005
58139.138481	1.000006	0.000004
58139.393926	1.000044	0.000005
58139.649371	1.000005	0.000005
58139.884380	1.000061	0.000005
58140.170478	1.000004	0.000005
58140.395269	1.000042	0.000005
