time	flux	sflux
----	----	-----
58095.691904	1.000617	0.000014
58095.947346	1.001364	0.000025
58096.172135	1.000482	0.000016
58096.478666	1.001255	0.000018
58096.693237	1.000596	0.000015
58096.938462	1.000891	0.000015
58097.244992	1.000953	0.000019
58097.408475	1.000211	0.000019
58097.694571	1.000147	0.000014
58097.960231	0.999861	0.000015
58098.215673	0.999943	0.000016
58098.491551	0.999418	0.000019
58098.695905	0.999498	0.000017
58098.961566	0.999617	0.000015
58099.196573	0.999535	0.000015
58099.441798	0.999365	0.000016
58099.697241	0.999390	0.000015
58099.922031	0.999303	0.000015
58100.187691	0.999307	0.000017
58100.473787	0.999181	0.000017
58100.667924	0.999241	0.000016
58100.902932	0.999197	0.000017
58101.178810	0.999239	0.000014
58101.424036	0.999201	0.000016
58101.669261	0.999318	0.000016
58101.934922	0.999055	0.000014
58102.169930	0.999334	0.000015
58102.445809	0.999280	0.000014
58102.660381	0.999256	0.000017
58102.915825	0.999264	0.000016
58103.150833	0.999148	0.000017
58103.447147	0.999624	0.000014
58103.671938	0.999415	0.000016
58103.927381	0.999590	0.000017
58104.162389	0.999586	0.000016
58104.438269	0.999702	0.000014
58104.673277	0.999584	0.000016
58104.918503	0.999534	0.000016
58105.163729	0.999305	0.000016
58105.439609	0.999685	0.000014
58105.664399	0.999547	0.000017
58105.940279	0.999968	0.000014
58106.175287	0.999982	0.000015
58106.430731	1.000262	0.000016
58106.675958	1.000415	0.000016
58106.951837	1.000047	0.000015
58107.197064	1.000227	0.000015
58107.452508	1.000556	0.000016
58107.687517	1.000510	0.000014
58107.963397	1.000668	0.000016
58108.208623	1.000748	0.000016
58108.433414	1.000711	0.000014
58108.709294	1.000661	0.000015
58108.964739	1.000703	0.000016
58109.199748	1.000719	0.000015
58109.455192	1.000737	0.000016
58109.700419	1.000821	0.000016
58109.935428	1.000717	0.000014
58110.201090	1.000722	0.000015
58110.456535	1.000628	0.000016
58110.701762	1.000683	0.000016
58110.957207	1.000582	0.000015
58111.202434	1.000624	0.000015
58111.457879	1.000645	0.000016
58111.703106	1.000570	0.000016
58111.927897	1.000542	0.000014
58112.183342	1.000489	0.000015
58112.438787	1.000473	0.000016
58112.684014	1.000494	0.000016
58112.939459	1.000484	0.000015
58113.194904	1.000450	0.000014
58113.440131	1.000521	0.000014
58113.664923	1.000419	0.000016
58113.910150	1.000480	0.000016
58114.155378	1.000522	0.000016
58114.421041	1.000565	0.000014
58114.625397	1.000562	0.000020
58114.921713	1.000719	0.000015
58115.166941	1.000798	0.000015
58115.422386	1.000837	0.000014
58115.667613	1.000892	0.000016
58115.912841	1.000958	0.000016
58116.178504	1.000987	0.000014
58116.372642	1.001034	0.000019
58116.668959	1.001035	0.000016
58116.924405	1.001116	0.000015
58117.159414	1.000996	0.000016
58117.414860	1.001014	0.000015
58117.660087	1.000929	0.000015
58117.925751	1.000843	0.000015
58118.160761	1.001070	0.000016
58118.416206	1.001118	0.000015
58118.661434	1.000853	0.000015
58118.998622	1.000731	0.000020
58119.182543	1.000554	0.000014
58119.427771	1.000762	0.000016
58119.672998	1.000674	0.000014
58119.948880	1.000213	0.000015
58120.204325	1.000107	0.000016
58120.439335	0.999952	0.000016
58120.684563	0.999735	0.000015
58120.970662	0.999589	0.000016
58121.185237	0.999555	0.000014
58121.430465	0.999431	0.000014
58121.685911	0.999134	0.000015
58121.941356	0.998968	0.000016
58122.186584	0.998967	0.000014
58122.452248	0.998747	0.000016
58122.697476	0.998570	0.000016
58122.932486	0.998383	0.000015
58123.177714	0.998153	0.000014
58123.433160	0.997965	0.000014
58123.698823	0.997940	0.000016
58123.944051	0.997942	0.000016
58124.179062	0.997887	0.000014
58124.454943	0.997890	0.000016
58124.689953	0.998070	0.000016
58124.945399	0.998297	0.000016
58125.170192	0.998393	0.000014
58125.435855	0.998492	0.000014
58125.681083	0.998471	0.000016
58125.926311	0.998540	0.000016
58126.171539	0.998579	0.000016
58126.416767	0.998517	0.000016
58126.672213	0.998968	0.000015
58126.917441	0.999057	0.000015
58127.152452	0.999027	0.000016
58127.407898	0.999203	0.000015
58127.642908	0.999499	0.000016
58127.908572	0.999810	0.000016
58128.153800	1.000176	0.000016
58128.388810	0.999814	0.000017
58128.664691	1.000140	0.000014
58128.889484	0.999392	0.000017
58129.185801	0.999058	0.000015
58129.410593	0.998548	0.000015
58129.676257	0.999477	0.000014
58129.931703	0.999660	0.000014
58130.176931	1.000085	0.000014
58130.422159	1.000017	0.000014
58130.657169	1.000156	0.000015
58130.922833	1.001093	0.000014
58131.178279	1.001156	0.000014
58131.423507	1.001322	0.000014
58131.668735	1.001550	0.000014
58131.924181	1.001649	0.000014
58132.179627	1.001371	0.000014
58132.424855	1.001169	0.000014
58132.659865	1.001475	0.000015
58132.915311	1.002086	0.000014
58133.160539	1.001762	0.000014
58133.426202	1.001474	0.000014
58133.671430	1.001540	0.000014
