time	flux	sflux
----	----	-----
58100.157627	0.999905	0.000007
58100.402854	0.999904	0.000007
58100.627645	0.999927	0.000006
58100.893306	0.999937	0.000007
58101.107879	0.999924	0.000007
58101.404195	0.999961	0.000007
58101.649421	0.999961	0.000007
58101.894648	0.999964	0.000007
58102.119439	0.999946	0.000007
58102.395319	0.999967	0.000007
58102.620110	0.999943	0.000006
58102.875554	0.999988	0.000007
58103.151434	0.999912	0.000007
58103.396661	0.999950	0.000006
58103.611234	1.000018	0.000007
58103.846243	0.999985	0.000007
58104.111906	0.999899	0.000006
58104.377568	0.999894	0.000007
58104.622795	0.999971	0.000007
58104.878240	0.999972	0.000008
58105.113249	0.999971	0.000006
58105.378912	0.999936	0.000006
58105.603703	1.000032	0.000007
58105.879583	0.999939	0.000007
58106.104375	1.000006	0.000007
58106.390473	0.999973	0.000007
58106.615265	0.999931	0.000007
58106.870710	0.999972	0.000006
58107.105719	1.000006	0.000007
58107.340728	0.999971	0.000007
58107.637045	0.999974	0.000006
58107.861836	1.000005	0.000007
58108.107063	0.999980	0.000007
58108.362509	0.999961	0.000006
58108.638389	0.999942	0.000007
58108.883617	0.999964	0.000007
58109.128844	0.999984	0.000007
58109.343418	1.000002	0.000007
58109.619299	0.999974	0.000007
58109.864526	1.000006	0.000007
58110.140407	0.999984	0.000007
58110.385635	1.000003	0.000007
58110.651298	0.999967	0.000006
58110.906743	0.999993	0.000007
58111.141753	1.000007	0.000006
58111.386980	0.999997	0.000007
58111.652644	1.000041	0.000006
58111.887653	1.000032	0.000006
58112.153317	1.000064	0.000008
58112.398544	1.000012	0.000007
58112.653990	1.000017	0.000006
58112.919653	0.999988	0.000008
58113.144445	0.999976	0.000006
58113.379455	1.000000	0.000006
58113.645118	0.999999	0.000006
58113.910782	1.000028	0.000007
58114.156010	1.000007	0.000007
58114.401237	0.999995	0.000007
58114.605594	0.999997	0.000007
58114.912129	0.999994	0.000007
58115.147139	1.000001	0.000006
58115.392366	1.000013	0.000006
58115.627376	1.000011	0.000007
58115.841951	0.999990	0.000008
58116.138268	0.999981	0.000006
58116.332406	0.999988	0.000008
58116.608288	1.000015	0.000007
58116.894387	1.000026	0.000007
58117.129397	1.000016	0.000008
58117.384843	1.000018	0.000007
58117.609635	1.000084	0.000007
58117.875299	1.000035	0.000006
58118.130744	1.000016	0.000007
58118.375972	1.000050	0.000006
58118.610982	1.000057	0.000007
58118.815339	1.000019	0.000009
58119.132092	0.999996	0.000006
58119.397755	1.000058	0.000009
58119.612330	1.000053	0.000007
58119.857558	1.000058	0.000007
58120.092568	1.000064	0.000007
58120.368449	1.000061	0.000007
58120.623895	1.000086	0.000006
58120.858905	1.000058	0.000007
58121.093915	1.000025	0.000007
58121.400450	1.000107	0.000007
58121.604807	1.000099	0.000007
58121.850035	1.000019	0.000007
58122.136134	1.000045	0.000006
58122.401798	1.000075	0.000006
58122.657244	1.000066	0.000007
58122.912690	1.000028	0.000007
58123.147700	1.000076	0.000006
58123.403146	1.000059	0.000006
58123.648374	1.000071	0.000007
58123.893601	1.000015	0.000007
58124.138829	1.000067	0.000006
58124.404493	1.000081	0.000006
58124.659939	1.000062	0.000007
58124.925602	1.000015	0.000007
58125.129959	1.000072	0.000006
58125.375187	1.000068	0.000007
58125.661286	1.000095	0.000007
58125.906514	1.000115	0.000007
58126.151742	1.000112	0.000007
58126.407188	1.000125	0.000006
58126.652416	1.000088	0.000008
58126.887426	1.000172	0.000007
58127.153089	1.000116	0.000007
58127.408535	1.000027	0.000006
58127.623109	1.000018	0.000007
58127.898991	0.999975	0.000007
58128.164654	1.000054	0.000008
58128.389446	0.999968	0.000007
58128.634674	1.000116	0.000006
58128.869684	1.000073	0.000007
58129.155783	1.000228	0.000007
58129.319268	1.000211	0.000009
58129.605367	1.000022	0.000007
58129.911902	1.000049	0.000007
58130.136694	1.000035	0.000006
58130.381922	0.999964	0.000006
58130.627149	0.999828	0.000006
58130.903030	1.000078	0.000008
58131.138040	1.000128	0.000006
58131.383268	1.000163	0.000006
58131.638713	1.000184	0.000006
58131.883941	1.000273	0.000008
58132.170040	1.000258	0.000008
58132.394832	1.000115	0.000006
58132.609406	0.999869	0.000007
58132.875069	0.999996	0.000006
58133.130514	1.000016	0.000006
58133.406395	0.999762	0.000007
58133.620969	0.999709	0.000006
58133.886632	0.999646	0.000006
58134.142077	0.999745	0.000007
58134.387305	0.999719	0.000006
58134.601878	0.999611	0.000009
58134.877759	0.999779	0.000006
58135.122987	0.999725	0.000007
58135.409085	0.999821	0.000007
58135.613441	0.999778	0.000007
58135.889322	0.999742	0.000006
58136.165202	0.999759	0.000007
58136.400212	0.999742	0.000006
58136.676092	0.999768	0.000007
58136.890666	0.999818	0.000006
58137.166546	0.999733	0.000007
58137.421991	0.999795	0.000007
58137.657000	0.999740	0.000007
58137.902227	0.999676	0.000011
58138.116801	0.999781	0.000007
58138.413117	0.999973	0.000007
58138.637908	0.999702	0.000007
58138.883135	0.999738	0.000007
58139.138580	0.999779	0.000006
58139.394024	0.999915	0.000006
58139.639251	0.999728	0.000007
58139.874260	0.999841	0.000006
58140.170575	0.999359	0.000007
58140.405584	0.999712	0.000007
58140.661029	0.999251	0.000007
58140.885820	0.999456	0.000006
58141.141264	0.999848	0.000006
58141.406926	0.999715	0.000007
58141.570410	0.999994	0.000009
58141.938250	1.000082	0.000012
58142.132388	0.999753	0.000007
58142.357178	0.999975	0.000007
58142.653494	0.999737	0.000006
58142.888502	0.999905	0.000006
58143.103075	1.000117	0.000007
58143.389172	0.999950	0.000006
58143.654834	0.999715	0.000006
58143.889842	0.999979	0.000006
58144.145286	1.000013	0.000007
58144.380294	1.000091	0.000006
58144.615303	1.000027	0.000007
58144.850311	1.000062	0.000009
58145.126190	0.999878	0.000006
58145.330545	0.999960	0.000008
58145.657513	1.000003	0.000006
58145.882303	1.000002	0.000006
58146.117311	1.000135	0.000007
58146.382972	1.000014	0.000007
58146.658851	1.000096	0.000006
58146.893859	1.000102	0.000007
58147.128866	1.000103	0.000006
58147.384310	1.000074	0.000007
58147.639753	1.000113	0.000006
58147.864543	1.000075	0.000007
58148.150639	1.000119	0.000006
58148.416300	1.000153	0.000007
58148.641090	1.000117	0.000006
58148.886315	1.000152	0.000008
58149.151975	1.000052	0.000006
58149.407418	1.000086	0.000007
58149.652643	1.000191	0.000006
58149.918304	0.999974	0.000007
58150.143093	1.000143	0.000006
58150.408753	1.000129	0.000007
58150.653978	0.999843	0.000006
58150.909421	1.000182	0.000007
58151.134210	0.999918	0.000007
58151.420305	1.000012	0.000007
58151.645095	1.000342	0.000007
58151.910754	0.999881	0.000006
58152.207067	1.000041	0.000009
58152.370550	1.000052	0.000009
58152.656646	0.999926	0.000007
58152.809911	1.000306	0.000009
58153.157312	1.000100	0.000006
58153.361665	1.000082	0.000008
58153.647760	1.000293	0.000008
58153.913419	0.999977	0.000007
58154.168861	1.000310	0.000007
58154.362997	0.999985	0.000007
58154.618438	1.000298	0.000011
58154.894315	1.000035	0.000006
58155.149757	1.000047	0.000006
58155.394980	1.000232	0.000007
58155.609551	1.000288	0.000007
58155.875210	1.000110	0.000006
58156.140869	1.000040	0.000007
58156.396310	1.000180	0.000007
58156.610880	1.000219	0.000007
58156.866321	1.000130	0.000007
58157.131980	1.000077	0.000007
58157.387421	1.000105	0.000007
58157.622426	1.000056	0.000007
58157.867649	1.000089	0.000007
58158.133308	1.000090	0.000006
58158.398966	1.000120	0.000006
58158.644189	1.000091	0.000006
58158.858759	1.000055	0.000007
58159.155070	1.000113	0.000006
58159.400292	0.999968	0.000006
58159.645515	0.999972	0.000007
58159.890737	1.000092	0.000006
58160.166613	0.999879	0.000006
58160.391400	1.000003	0.000007
58160.626405	0.999965	0.000007
58160.892062	0.999836	0.000006
58161.147502	0.999825	0.000006
58161.413159	0.999719	0.000006
58161.637946	0.999688	0.000006
58161.944473	0.999854	0.000008
58162.067084	0.999815	0.000009
58162.434917	1.000007	0.000008
58162.659704	0.999896	0.000006
58162.894708	0.999748	0.000007
58163.109277	0.999637	0.000008
58163.405586	0.999490	0.000006
58163.650808	0.999498	0.000006
58163.896029	0.999421	0.000006
58164.151468	0.999440	0.000006
58164.376254	0.999427	0.000007
58164.652128	0.999476	0.000007
58164.897349	0.999530	0.000006
58165.142570	0.999650	0.000006
58165.387791	0.999909	0.000006
58165.643229	0.999982	0.000006
58165.898668	0.999786	0.000006
58166.154106	1.000084	0.000007
58166.368674	0.999896	0.000007
58166.593459	0.999884	0.000007
58166.879550	1.000129	0.000007
58167.104335	1.000031	0.000007
58167.431296	0.999851	0.000007
58167.635646	1.000025	0.000007
58167.901301	0.999998	0.000007
58168.146521	1.000001	0.000006
58168.401959	0.999917	0.000006
58168.626744	1.000045	0.000006
58168.923051	0.999985	0.000007
58169.127401	1.000134	0.000007
58169.393055	1.000053	0.000006
58169.617840	1.000128	0.000007
58169.893712	1.000028	0.000007
58170.169584	1.000028	0.000007
58170.384150	1.000074	0.000007
58170.670240	1.000066	0.000007
58170.895024	1.000032	0.000006
58171.150460	1.000057	0.000006
58171.385462	1.000050	0.000007
58171.620463	1.000058	0.000007
58171.886117	1.000034	0.000006
58172.151771	1.000078	0.000007
58172.366337	1.000017	0.000008
58172.693295	1.000089	0.000009
58172.948731	0.999896	0.000007
58173.153080	0.999958	0.000006
58173.398298	0.999990	0.000007
58173.653733	0.999945	0.000007
58173.919386	1.000011	0.000006
58174.174822	0.999953	0.000007
58174.409822	0.999954	0.000007
58174.665258	1.000033	0.000007
