time	flux	sflux
----	----	-----
58100.147368	1.000579	0.000021
58100.402812	1.000312	0.000024
58100.627603	1.000024	0.000020
58100.862611	0.999613	0.000023
58101.138491	0.999231	0.000020
58101.393935	0.998851	0.000020
58101.649379	0.998549	0.000021
58101.894605	0.998325	0.000021
58102.119396	0.998092	0.000019
58102.395276	0.997930	0.000020
58102.620067	0.997338	0.000020
58102.875512	0.997490	0.000021
58103.130956	0.997265	0.000025
58103.386401	0.996906	0.000019
58103.611192	0.996443	0.000021
58103.866636	0.996219	0.000024
58104.111863	0.996059	0.000020
58104.367308	0.996018	0.000021
58104.622752	0.996029	0.000025
58104.857761	0.996187	0.000024
58105.072335	0.996664	0.000025
58105.378869	0.997203	0.000020
58105.634313	0.997842	0.000027
58105.879540	0.998284	0.000019
58106.114550	0.998987	0.000020
58106.339341	0.999423	0.000022
58106.615221	0.999857	0.000021
58106.860448	1.001100	0.000027
58107.126111	1.001699	0.000021
58107.361121	1.002025	0.000020
58107.637001	1.002460	0.000019
58107.892446	1.002638	0.000027
58108.137673	1.002966	0.000024
58108.382901	1.003181	0.000018
58108.689435	1.003572	0.000025
58108.914226	1.003896	0.000022
58109.159454	1.004186	0.000022
58109.374028	1.004404	0.000021
58109.629473	1.004650	0.000019
58109.884918	1.004589	0.000019
58110.150581	1.004307	0.000021
58110.395809	1.004454	0.000021
58110.651254	1.004604	0.000020
58110.886264	1.004404	0.000024
58111.131491	1.004166	0.000024
58111.417590	1.004066	0.000024
58111.652600	1.003920	0.000020
58111.897827	1.003268	0.000020
58112.143055	1.002749	0.000020
58112.398500	1.002630	0.000021
58112.653946	1.002391	0.000020
58112.919609	1.002115	0.000022
58113.144401	1.002070	0.000020
58113.389629	1.001899	0.000020
58113.634857	1.002008	0.000019
58113.910738	1.002231	0.000021
58114.155965	1.002466	0.000021
58114.401193	1.002290	0.000021
58114.605550	1.002540	0.000024
58114.912084	1.002065	0.000021
58115.147094	1.001608	0.000020
58115.392322	1.000902	0.000020
58115.617114	1.000542	0.000020
58115.872560	0.999481	0.000021
58116.138223	0.998308	0.000019
58116.332362	0.998751	0.000025
58116.598026	0.997936	0.000025
58116.884125	0.997641	0.000020
58117.129353	0.997826	0.000022
58117.395016	0.997638	0.000022
58117.640244	0.998366	0.000025
58117.875254	0.998596	0.000019
58118.120482	0.998837	0.000021
58118.406582	0.998389	0.000023
58118.610938	0.998570	0.000021
58118.805077	0.998644	0.000030
58119.121830	1.000118	0.000021
58119.367058	0.999623	0.000021
58119.632721	0.999868	0.000019
58119.857514	0.999872	0.000021
58120.123177	1.000152	0.000021
58120.378623	1.000342	0.000022
58120.634069	1.000537	0.000021
58120.848643	1.001131	0.000023
58121.134743	1.001287	0.000020
58121.410624	1.001251	0.000021
58121.635416	1.001346	0.000021
58121.880644	1.001749	0.000023
58122.125872	1.001883	0.000021
58122.401754	1.001940	0.000025
58122.667417	1.001973	0.000022
58122.851338	1.002211	0.000022
58123.157873	1.002067	0.000020
58123.403101	1.002049	0.000020
58123.648329	1.001944	0.000022
58123.873122	1.002016	0.000022
58124.118350	1.001808	0.000022
58124.384013	1.001824	0.000022
58124.670113	1.001596	0.000022
58124.905123	1.001213	0.000021
58125.119697	1.001345	0.000020
58125.405796	1.001195	0.000020
58125.651024	1.001326	0.000022
58125.916688	1.001265	0.000022
58126.161916	1.001081	0.000022
58126.407144	1.001052	0.000020
58126.662590	1.000613	0.000021
58126.887382	1.000554	0.000021
58127.112174	1.000541	0.000021
58127.398273	1.000292	0.000021
58127.643501	0.999785	0.000021
58127.898947	0.999438	0.000020
58128.082868	1.000034	0.000029
58128.379185	0.999591	0.000021
58128.644848	0.999620	0.000021
58128.869640	1.000797	0.000021
58129.135304	1.001736	0.000019
58129.339660	1.002764	0.000023
58129.625759	1.002437	0.000019
58129.891423	1.003073	0.000019
58130.146868	0.996798	0.000020
58130.341007	0.997429	0.000023
58130.657759	0.998072	0.000022
58130.892769	0.999432	0.000019
58131.137997	1.000133	0.000019
58131.383225	1.000190	0.000019
58131.659106	1.000028	0.000020
58131.883898	0.999638	0.000020
58132.149561	0.999927	0.000021
58132.374353	0.999978	0.000022
58132.619580	1.000062	0.000025
58132.895461	1.000594	0.000019
58133.140689	1.000669	0.000019
58133.385916	1.000901	0.000019
58133.692451	1.001262	0.000027
58133.876371	1.001755	0.000019
58134.142034	1.002127	0.000021
58134.387262	1.001831	0.000019
58134.622271	1.001988	0.000020
58134.898152	1.001541	0.000019
58135.143380	1.001446	0.000019
58135.398825	1.001034	0.000020
58135.633834	1.000828	0.000019
58135.909715	1.000809	0.000020
58136.154942	1.000821	0.000022
58136.389951	1.000758	0.000019
58136.645397	1.001109	0.000022
58136.890624	1.001478	0.000018
58137.176722	1.001628	0.000022
58137.391296	1.001838	0.000019
58137.646741	1.002006	0.000022
58137.891968	1.001810	0.000022
58138.137195	1.001683	0.000018
58138.392639	1.001270	0.000019
58138.668520	1.001244	0.000022
58138.883093	1.001149	0.000019
58139.138538	1.001240	0.000018
58139.393982	1.001187	0.000019
58139.639209	1.001392	0.000019
58139.884436	1.001277	0.000019
58140.170534	1.001946	0.000021
58140.405543	1.002393	0.000020
58140.650770	1.002847	0.000020
58140.875561	1.003287	0.000020
58141.131005	1.003040	0.000019
58141.406885	1.003317	0.000020
58141.631676	1.004567	0.000020
58141.805378	1.004801	0.000033
58142.132347	1.003673	0.000019
58142.377573	1.004234	0.000019
58142.643235	1.003061	0.000019
58142.888462	1.003153	0.000019
58143.113252	1.003071	0.000021
58143.389132	1.001327	0.000020
