time	flux	sflux
----	----	-----
58095.590297	0.999745	0.000016
58095.815087	1.000114	0.000019
58096.090965	0.999776	0.000016
58096.377062	0.999875	0.000023
58096.591634	0.999876	0.000016
58096.836860	0.999812	0.000017
58097.082086	0.999586	0.000019
58097.327311	0.999608	0.000017
58097.633844	0.999636	0.000019
58097.838199	0.999639	0.000017
58098.093642	0.999646	0.000018
58098.287779	0.999715	0.000021
58098.614747	0.999720	0.000017
58098.880409	0.999942	0.000019
58099.094982	1.000008	0.000016
58099.360643	0.999881	0.000018
58099.605869	0.999939	0.000016
58099.851096	1.000009	0.000016
58100.116757	1.000084	0.000018
58100.361984	1.000052	0.000018
58100.596992	0.999976	0.000015
58100.872872	0.999965	0.000018
58101.107880	1.000108	0.000017
58101.353107	1.000133	0.000017
58101.618769	1.000095	0.000017
58101.874213	1.000179	0.000018
58102.099004	1.000073	0.000016
58102.364666	1.000098	0.000018
58102.599675	1.000055	0.000015
58102.875555	1.000046	0.000018
58103.120782	1.000098	0.000018
58103.366008	1.000087	0.000018
58103.590800	1.000057	0.000016
58103.846244	1.000148	0.000019
58104.101689	1.000154	0.000018
58104.357133	1.000221	0.000017
58104.581925	1.000180	0.000017
58104.827152	1.000058	0.000019
58105.092814	1.000053	0.000017
58105.348259	1.000051	0.000016
58105.573050	1.000064	0.000018
58105.848930	1.000138	0.000015
58106.094158	1.000073	0.000017
58106.329167	1.000166	0.000018
58106.574394	1.000246	0.000018
58106.840057	1.000019	0.000016
58107.085284	0.999906	0.000018
58107.330511	1.000029	0.000018
58107.596174	1.000165	0.000016
58107.831183	1.000103	0.000017
58108.086628	1.000189	0.000018
58108.352291	1.000172	0.000016
58108.577083	1.000045	0.000018
58108.832528	1.000042	0.000017
58109.098191	0.999985	0.000017
58109.333200	1.000084	0.000018
58109.578428	1.000062	0.000018
58109.854309	1.000103	0.000015
58110.109754	0.999949	0.000018
58110.354981	1.000025	0.000018
58110.600209	0.999891	0.000018
58110.886308	0.999899	0.000017
58111.121317	0.999983	0.000017
58111.376763	0.999950	0.000017
58111.621990	0.999979	0.000017
58111.846782	0.999957	0.000016
58112.112445	0.999887	0.000016
58112.378109	0.999844	0.000018
58112.633554	0.999908	0.000018
58112.878782	0.999798	0.000018
58113.113792	0.999943	0.000016
58113.348802	0.999926	0.000017
58113.604247	0.999869	0.000016
58113.869910	0.999871	0.000017
58114.135574	0.999884	0.000017
58114.380802	0.999880	0.000017
58114.585158	0.999902	0.000020
58114.891693	0.999935	0.000020
58115.116485	0.999864	0.000016
58115.371931	0.999887	0.000017
58115.606940	0.999962	0.000016
58115.872604	0.999952	0.000017
58116.128050	0.999895	0.000017
58116.322188	0.999991	0.000020
58116.618505	0.999937	0.000018
58116.863733	0.999926	0.000017
58117.098743	0.999961	0.000017
58117.364407	0.999871	0.000016
58117.589199	0.999933	0.000017
