time	flux	sflux
----	----	-----
58095.600288	1.000059	0.000005
58095.825077	1.000085	0.000006
58096.090738	1.000095	0.000005
58096.335963	1.000059	0.000007
58096.591406	1.000081	0.000005
58096.846849	1.000028	0.000006
58097.081857	0.999922	0.000006
58097.327082	0.999849	0.000006
58097.633614	0.999914	0.000006
58097.837968	0.999840	0.000006
58098.093412	0.999889	0.000006
58098.287548	1.000010	0.000007
58098.624734	1.000104	0.000006
58098.880177	0.999936	0.000006
58099.094750	0.999958	0.000005
58099.339975	1.000128	0.000006
58099.605637	1.000029	0.000005
58099.850862	1.000080	0.000005
58100.116524	1.000134	0.000006
58100.351532	1.000015	0.000006
58100.596758	1.000118	0.000005
58100.872637	1.000079	0.000006
58101.117863	1.000021	0.000006
58101.352872	1.000092	0.000006
58101.618533	1.000042	0.000006
58101.873977	0.999955	0.000006
58102.098768	0.999928	0.000005
58102.364430	1.000142	0.000006
58102.599438	1.000038	0.000005
58102.875318	1.000078	0.000006
58103.120544	1.000037	0.000006
58103.365771	0.999959	0.000006
58103.590562	1.000032	0.000005
58103.846006	0.999874	0.000006
58104.101450	0.999974	0.000006
58104.356894	0.999943	0.000006
58104.581685	0.999915	0.000006
58104.837130	0.999905	0.000006
58105.092574	0.999815	0.000006
58105.348019	0.999944	0.000005
58105.572810	0.999967	0.000006
58105.848690	0.999988	0.000005
58106.093917	0.999940	0.000006
58106.328926	0.999962	0.000006
58106.574153	0.999916	0.000006
58106.829598	0.999996	0.000006
58107.085042	0.999963	0.000006
58107.330269	1.000004	0.000006
58107.595932	1.000006	0.000005
58107.830941	0.999911	0.000006
58108.086386	0.999859	0.000006
58108.352049	0.999829	0.000005
58108.576840	0.999903	0.000006
58108.832285	0.999928	0.000006
58109.097948	0.999865	0.000006
58109.332957	0.999876	0.000006
58109.578185	0.999923	0.000006
58109.854065	0.999975	0.000005
58110.109510	0.999952	0.000006
58110.354738	1.000061	0.000006
58110.599965	1.000067	0.000006
58110.875846	1.000039	0.000006
58111.121073	0.999954	0.000006
58111.376518	0.999915	0.000006
58111.621746	0.999894	0.000006
58111.846538	0.999905	0.000005
58112.122419	1.000044	0.000006
58112.377864	0.999944	0.000006
58112.623091	0.999934	0.000006
58112.878537	1.000069	0.000006
58113.113547	1.000110	0.000005
58113.358774	1.000147	0.000005
58113.604002	1.000086	0.000005
58113.869665	1.000108	0.000006
58114.125111	0.999991	0.000006
58114.380556	1.000024	0.000006
58114.595130	1.000015	0.000006
58114.891447	0.999942	0.000006
58115.116239	0.999910	0.000005
58115.381903	1.000069	0.000006
58115.616913	0.999893	0.000006
58115.872358	0.999933	0.000006
58116.127804	1.000210	0.000006
58116.321943	1.000325	0.000006
58116.618260	1.000432	0.000006
58116.863487	1.000281	0.000006
58117.098497	1.000198	0.000006
58117.364161	1.000094	0.000005
58117.588953	0.999942	0.000006
58117.844399	0.999917	0.000006
58118.089627	0.999863	0.000006
58118.355290	0.999961	0.000006
58118.590300	0.999958	0.000006
58118.794657	0.999963	0.000007
58119.101192	1.000092	0.000005
58119.336202	1.000179	0.000006
58119.601866	1.000175	0.000006
58119.836876	1.000105	0.000006
58120.082104	1.000113	0.000006
58120.337550	1.000107	0.000006
58120.603214	1.000045	0.000006
58120.817788	1.000023	0.000006
58121.103887	1.000029	0.000005
58121.349115	0.999879	0.000005
58121.594343	1.000022	0.000006
58121.839571	0.999877	0.000006
58122.084800	0.999763	0.000006
58122.350463	0.999795	0.000005
58122.616127	1.000024	0.000006
58122.840919	1.000049	0.000006
58123.096365	0.999878	0.000006
58123.362029	1.000044	0.000005
58123.637911	1.000154	0.000006
58123.883139	1.000186	0.000006
58124.118149	1.000250	0.000006
58124.383813	0.999954	0.000006
58124.639259	0.999991	0.000006
58124.884487	0.999988	0.000006
58125.109279	0.999908	0.000005
58125.385161	0.999868	0.000006
58125.630389	0.999899	0.000006
58125.885835	0.999836	0.000006
58126.131063	1.000047	0.000006
58126.386509	1.000096	0.000006
58126.641954	1.000054	0.000006
58126.866747	0.999985	0.000006
58127.111975	1.000198	0.000005
58127.377638	1.000111	0.000006
58127.622867	1.000078	0.000005
58127.888530	0.999974	0.000006
58128.123540	0.999853	0.000005
58128.378986	0.999799	0.000006
58128.634432	0.999980	0.000005
58128.869442	0.999987	0.000006
58129.124888	1.000005	0.000005
58129.339463	1.000034	0.000006
58129.625562	1.000002	0.000005
58129.870790	1.000126	0.000005
58130.126236	0.999858	0.000005
58130.361246	1.000033	0.000005
58130.606474	1.000004	0.000005
58130.872137	0.999934	0.000005
58131.117365	0.999936	0.000005
58131.362593	0.999829	0.000005
58131.618039	0.999951	0.000005
58131.873484	0.999944	0.000005
58132.118712	0.999854	0.000005
58132.363940	0.999849	0.000005
58132.609168	0.999884	0.000005
58132.874831	0.999943	0.000005
58133.120059	1.000051	0.000005
58133.365287	0.999975	0.000005
58133.610515	1.000106	0.000005
58133.876178	1.000115	0.000005
58134.100970	1.000075	0.000006
58134.376851	0.999988	0.000005
58134.601643	1.000002	0.000005
58134.877524	0.999961	0.000005
58135.122752	1.000030	0.000005
58135.367980	0.999928	0.000006
58135.613207	0.999924	0.000005
58135.868653	0.999901	0.000005
58136.144533	1.000042	0.000006
58136.369325	1.000178	0.000005
58136.614553	1.000117	0.000006
58136.869998	1.000067	0.000005
58137.145879	1.000056	0.000006
58137.370671	0.999981	0.000005
58137.636334	0.999987	0.000006
58137.871343	1.000069	0.000005
58138.126789	1.000024	0.000005
58138.372016	0.999960	0.000005
58138.627461	0.999925	0.000005
58138.872688	0.999958	0.000005
58139.128133	1.000111	0.000005
58139.373361	1.000026	0.000005
58139.628805	1.000034	0.000005
58139.874033	1.000016	0.000005
58140.149913	0.999911	0.000006
58140.374705	1.000034	0.000005
58140.640367	1.000096	0.000006
58140.875377	0.999996	0.000005
58141.130821	1.000005	0.000005
58141.386266	1.000034	0.000005
58141.621275	0.999978	0.000005
58141.856284	0.999916	0.000006
58142.132165	0.999745	0.000005
58142.367174	0.999922	0.000005
58142.622618	1.000019	0.000005
58142.867845	0.999998	0.000005
58143.092636	1.000192	0.000006
58143.378734	1.000178	0.000005
58143.623961	1.000009	0.000005
58143.869187	0.999983	0.000005
58144.114414	0.999989	0.000005
58144.369858	1.000038	0.000005
58144.594649	0.999947	0.000006
58144.850093	0.999887	0.000006
58145.125973	0.999842	0.000005
58145.360982	0.999864	0.000006
58145.626644	0.999874	0.000005
58145.871870	0.999936	0.000005
58146.117096	0.999924	0.000006
58146.372540	0.999937	0.000005
58146.627984	0.999981	0.000005
58146.852775	0.999995	0.000006
58147.118436	1.000027	0.000005
58147.424969	1.000206	0.000006
58147.629324	0.999990	0.000005
58147.864332	0.999989	0.000005
58148.129994	0.999888	0.000005
58148.385437	0.999883	0.000006
58148.630663	0.999869	0.000005
58148.824800	0.999859	0.000007
58149.141550	0.999772	0.000005
58149.407211	0.999926	0.000006
58149.632002	1.000012	0.000005
58149.897663	1.000090	0.000006
58150.132670	1.000170	0.000005
58150.408549	1.000227	0.000006
58150.633339	1.000128	0.000005
58150.899000	1.000035	0.000006
58151.123790	1.000089	0.000005
58151.399668	1.000009	0.000005
58151.634676	0.999906	0.000005
58151.879901	0.999736	0.000005
58152.135344	0.999716	0.000005
58152.401004	0.999813	0.000005
58152.656447	0.999872	0.000006
58152.850584	0.999910	0.000006
58153.146897	1.000025	0.000006
58153.381904	0.999910	0.000005
58153.627129	1.000105	0.000005
58153.892789	1.000157	0.000005
58154.127796	1.000159	0.000005
58154.393456	1.000141	0.000005
58154.618246	1.000201	0.000006
58154.883906	1.000101	0.000005
58155.129130	0.999942	0.000005
58155.364137	0.999937	0.000005
58155.619579	0.999927	0.000006
58155.885239	0.999969	0.000005
58156.110028	1.000039	0.000006
58156.385905	1.000048	0.000005
58156.620911	1.000082	0.000006
58156.886571	1.000007	0.000005
58157.111359	1.000148	0.000006
58157.387236	1.000113	0.000005
58157.622243	1.000068	0.000006
58157.867466	1.000020	0.000006
58158.122908	0.999991	0.000005
58158.388567	0.999947	0.000005
58158.644008	0.999962	0.000005
58158.868796	0.999971	0.000006
58159.134455	0.999753	0.000005
58159.379679	0.999998	0.000005
58159.614685	0.999949	0.000005
58159.890561	0.999991	0.000005
58160.125566	1.000043	0.000005
58160.381007	1.000080	0.000006
58160.646666	1.000199	0.000005
58160.891889	0.999994	0.000005
58161.157547	1.000081	0.000006
58161.382335	0.999893	0.000005
58161.637775	0.999844	0.000005
58161.913651	1.000010	0.000006
58162.158874	0.999878	0.000006
58162.383661	0.999956	0.000005
58162.639101	1.000045	0.000005
58162.894541	1.000068	0.000005
58163.139764	1.000020	0.000005
58163.384986	1.000185	0.000005
58163.640426	1.000096	0.000005
58163.895866	1.000027	0.000005
58164.151306	1.000129	0.000005
58164.386310	1.000119	0.000005
58164.641750	1.000162	0.000005
58164.897189	1.000120	0.000005
58165.142411	1.000092	0.000005
58165.377415	0.999932	0.000005
58165.643072	0.999966	0.000005
58165.898512	1.000157	0.000005
58166.153951	1.000050	0.000006
58166.388955	1.000126	0.000005
58166.634176	1.000202	0.000005
