time	flux	sflux
----	----	-----
58096.417436	0.999668	0.000006
58096.662661	0.999901	0.000005
58096.856797	1.000079	0.000007
58097.163328	0.999935	0.000007
58097.388117	0.999825	0.000007
58097.663995	0.999994	0.000005
58097.919438	1.000205	0.000005
58098.185098	1.000373	0.000006
58098.450759	1.000652	0.000007
58098.675548	1.000798	0.000006
58098.930991	1.000895	0.000006
58099.155781	1.001111	0.000005
58099.411224	1.000964	0.000006
58099.687102	1.000696	0.000006
58099.911892	1.000579	0.000005
58100.177553	1.000354	0.000006
58100.422778	1.000291	0.000006
58100.606697	1.000344	0.000006
58100.923447	1.000440	0.000005
58101.158455	1.000475	0.000006
58101.434334	1.000576	0.000007
58101.648906	1.000549	0.000006
58101.914567	1.000399	0.000005
58102.139357	1.000297	0.000006
58102.405019	1.000233	0.000005
58102.640027	1.000026	0.000005
58102.895470	0.999929	0.000006
58103.110043	0.999977	0.000007
58103.416575	1.000065	0.000005
58103.631148	1.000020	0.000006
58103.876374	1.000065	0.000006
58104.142036	1.000107	0.000006
58104.407697	1.000021	0.000006
58104.632488	0.999727	0.000006
58104.887932	0.999522	0.000005
58105.174029	0.999322	0.000006
58105.429473	0.999285	0.000006
58105.623611	0.999047	0.000006
58105.909708	0.999252	0.000005
58106.154935	0.999059	0.000005
58106.389943	0.999023	0.000006
58106.645388	0.999010	0.000006
58106.890614	0.998991	0.000005
58107.135841	0.998840	0.000005
58107.442374	0.998476	0.000006
58107.646729	0.998302	0.000007
58107.932827	0.998437	0.000006
58108.178054	0.998453	0.000005
58108.402845	0.998617	0.000006
58108.678725	0.998741	0.000006
58108.893299	0.998887	0.000006
58109.179397	0.998992	0.000008
58109.445059	0.999051	0.000007
58109.669850	0.998981	0.000007
58109.894642	0.999056	0.000005
58110.170522	0.999073	0.000006
58110.425967	0.999084	0.000005
58110.681412	0.999287	0.000006
58110.926639	0.999477	0.000006
58111.161648	0.999600	0.000005
58111.437528	0.999857	0.000006
58111.662320	1.000042	0.000006
58111.927983	1.000177	0.000006
58112.162992	1.000146	0.000005
58112.418437	1.000115	0.000006
58112.694318	1.000079	0.000006
58112.939545	1.000123	0.000006
58113.154119	1.000211	0.000006
58113.399346	1.000325	0.000005
58113.644574	1.000358	0.000005
58113.910237	1.000442	0.000006
58114.155464	1.000463	0.000006
58114.410909	1.000415	0.000005
58114.615266	1.000331	0.000007
58114.911582	1.000178	0.000006
58115.146592	1.000126	0.000005
58115.402037	1.000051	0.000005
58115.637047	1.000046	0.000005
58115.892492	1.000164	0.000006
58116.178591	1.000359	0.000006
58116.342076	1.000411	0.000007
58116.658829	1.000631	0.000006
58116.904056	1.000638	0.000005
58117.139066	1.000542	0.000006
58117.414947	1.000395	0.000005
58117.629521	1.000179	0.000006
58117.905403	1.000148	0.000005
58118.140413	1.000155	0.000006
58118.406076	1.000345	0.000006
58118.641086	1.000393	0.000006
58118.804571	1.000485	0.000013
58119.182631	1.000556	0.000006
58119.386987	1.000473	0.000006
58119.652651	1.000355	0.000005
58119.887661	1.000165	0.000005
58120.163542	0.999986	0.000006
58120.408770	0.999950	0.000006
58120.633562	0.999925	0.000006
58120.858354	1.000105	0.000006
58121.164889	1.000049	0.000005
58121.410117	1.000061	0.000005
58121.696217	1.000076	0.000006
58121.921009	1.000007	0.000006
58122.166237	0.999935	0.000005
58122.401247	0.999781	0.000006
58122.687346	0.999614	0.000006
58122.932574	0.999627	0.000006
58123.157367	0.999681	0.000005
58123.412812	0.999886	0.000006
58123.688694	1.000060	0.000006
58123.923704	1.000191	0.000006
58124.158714	1.000449	0.000005
58124.403942	1.000466	0.000006
58124.659388	1.000433	0.000006
58124.935270	1.000328	0.000006
58125.149844	1.000241	0.000005
58125.425726	1.000298	0.000005
58125.670954	1.000401	0.000005
58125.926400	1.000489	0.000006
58126.151192	1.000589	0.000006
58126.406638	1.000665	0.000006
58126.692738	1.000711	0.000006
58126.897094	1.000540	0.000007
58127.142322	1.000635	0.000005
58127.407986	1.000450	0.000005
58127.642996	1.000371	0.000006
58127.888224	1.000309	0.000006
58128.143670	1.000536	0.000006
58128.378681	1.000560	0.000006
58128.634126	1.000476	0.000005
58128.899790	1.000829	0.000005
58129.155236	1.000766	0.000005
58129.400464	1.000791	0.000006
58129.655910	1.000757	0.000005
58129.890920	1.000505	0.000006
58130.146366	1.000605	0.000005
58130.401812	1.000813	0.000005
58130.626604	1.001018	0.000006
58130.902486	1.000520	0.000005
58131.157932	1.000659	0.000005
58131.403160	1.000690	0.000005
58131.648388	1.000753	0.000005
58131.903833	1.000750	0.000005
58132.159279	1.000798	0.000005
58132.404507	1.000766	0.000005
58132.629300	1.000871	0.000006
58132.935834	1.000286	0.000006
58133.160627	1.000328	0.000005
58133.405855	1.000671	0.000005
58133.630647	1.000679	0.000006
58133.896310	1.000786	0.000005
58134.172192	1.000536	0.000005
58134.396984	1.000438	0.000005
58134.652430	1.000134	0.000006
58134.907875	0.999900	0.000005
58135.153103	0.999891	0.000005
58135.428984	0.999652	0.000006
58135.653777	0.999658	0.000005
58135.899004	0.999688	0.000006
58136.215757	0.999737	0.000007
58136.409896	0.999739	0.000005
58136.675559	0.999657	0.000006
58136.900351	0.999588	0.000005
58137.166014	0.999492	0.000006
58137.401024	0.999114	0.000005
58137.676905	0.999263	0.000006
58137.901697	0.999009	0.000005
58138.157143	0.998859	0.000005
58138.361499	0.999012	0.000006
58138.688469	0.999336	0.000006
58138.903043	0.999421	0.000005
58139.138053	0.999388	0.000006
58139.403716	0.999153	0.000005
58139.669379	0.999164	0.000005
58139.924824	0.998833	0.000007
58140.170052	0.999197	0.000006
58140.384626	0.998762	0.000005
58140.670725	0.999341	0.000005
58140.905734	0.999433	0.000005
58141.130526	0.999372	0.000006
58141.385971	0.999390	0.000006
58141.631198	0.999844	0.000005
58141.896861	0.999887	0.000006
58142.152306	0.999658	0.000006
58142.377098	0.999739	0.000006
58142.652978	0.999584	0.000006
58142.908423	0.999773	0.000005
58143.163868	0.999991	0.000007
58143.398877	1.000111	0.000005
58143.664540	1.000132	0.000006
58143.909767	1.000246	0.000005
58144.134558	1.000379	0.000006
58144.400221	1.000352	0.000006
58144.625012	1.000320	0.000007
58144.880457	1.000217	0.000005
58145.176773	1.000185	0.000006
58145.381128	1.000153	0.000006
58145.605920	1.000410	0.000006
58145.922671	1.000539	0.000005
58146.137244	1.000750	0.000006
58146.382471	1.001021	0.000006
58146.637915	1.001104	0.000005
58146.903577	1.001173	0.000005
58147.169240	1.001128	0.000006
58147.424684	1.001054	0.000007
58147.639257	1.000808	0.000005
58147.904919	1.000781	0.000005
58148.129710	1.000822	0.000005
58148.426025	1.000831	0.000006
58148.630380	1.000738	0.000006
58148.926695	1.000680	0.000007
58149.171922	1.000458	0.000006
58149.427366	1.000445	0.000006
58149.652156	1.000367	0.000005
58149.897382	0.999969	0.000006
58150.152826	0.999747	0.000005
58150.418488	0.999570	0.000005
58150.653496	0.999350	0.000005
58150.919157	0.999383	0.000006
58151.123512	0.999297	0.000006
58151.399391	0.999134	0.000006
58151.644617	0.999046	0.000006
58151.900061	0.998576	0.000005
58152.155504	0.998779	0.000005
58152.400730	0.998354	0.000006
58152.666391	0.998272	0.000006
58152.891181	0.997787	0.000005
58153.136406	0.997954	0.000006
58153.402067	0.997915	0.000005
58153.637075	0.997754	0.000006
58153.902736	0.998080	0.000005
58154.137743	0.997853	0.000005
58154.393186	0.998163	0.000005
58154.628194	0.997731	0.000005
58154.904072	0.997953	0.000005
58155.149297	0.998048	0.000005
58155.384305	0.997932	0.000006
58155.629530	0.998218	0.000005
58155.905408	0.998727	0.000005
58156.140415	0.999059	0.000006
58156.395858	0.999250	0.000005
58156.630865	0.999490	0.000005
58156.906743	0.999823	0.000005
58157.131532	0.999760	0.000006
58157.376756	1.000034	0.000006
58157.611763	0.999775	0.000006
58157.867206	0.999986	0.000006
58158.143083	1.000005	0.000005
58158.398525	1.000185	0.000005
58158.643749	1.000317	0.000005
58158.848103	1.000409	0.000006
58159.154633	1.000848	0.000005
58159.399857	1.000974	0.000005
58159.675735	1.000984	0.000006
58159.890306	1.000894	0.000005
58160.166183	1.001027	0.000005
58160.411407	1.000885	0.000005
58160.646413	1.001058	0.000005
58160.901854	1.001354	0.000005
58161.126643	1.001567	0.000006
58161.402519	1.001744	0.000005
58161.668178	1.001942	0.000006
58161.913402	1.001848	0.000006
58162.168843	1.001703	0.000005
58162.414066	1.001515	0.000005
58162.638854	1.001433	0.000005
58162.894295	1.001529	0.000006
58163.149736	1.001561	0.000005
58163.394959	1.001580	0.000005
58163.650400	1.001622	0.000005
58163.895623	1.001654	0.000006
58164.161281	1.001228	0.000005
58164.406504	1.001164	0.000005
58164.661945	1.000912	0.000005
58164.896950	1.000772	0.000005
58165.142172	1.000715	0.000006
58165.377177	1.001181	0.000005
58165.653053	1.000643	0.000006
58165.898275	1.000641	0.000005
58166.153715	1.000400	0.000006
58166.398938	1.000321	0.000005
58166.633942	1.000493	0.000006
58166.889382	1.000490	0.000006
58167.144822	1.000137	0.000005
58167.400261	0.999720	0.000005
58167.635266	0.999672	0.000006
58167.890705	0.999282	0.000005
58168.146145	0.999184	0.000005
58168.391366	0.999004	0.000005
58168.636588	0.999169	0.000005
58168.902245	0.999013	0.000005
58169.127031	0.999173	0.000006
58169.362035	0.999047	0.000006
58169.637909	0.998973	0.000006
58169.903566	0.998637	0.000006
58170.138569	0.998466	0.000005
58170.353138	0.998443	0.000006
58170.680099	0.998484	0.000006
58170.884450	0.998561	0.000006
58171.150106	0.998656	0.000005
58171.385109	0.999021	0.000006
58171.620113	0.999181	0.000006
58171.865333	0.999330	0.000006
58172.141207	0.999445	0.000005
58172.355775	0.999528	0.000006
58172.631648	0.999484	0.000006
58172.938173	0.999711	0.000006
58173.152741	0.999802	0.000005
58173.408179	1.000231	0.000006
58173.663616	1.000381	0.000006
58173.919054	1.000819	0.000005
58174.164274	1.001269	0.000006
58174.378841	1.001429	0.000009
58174.664931	1.001652	0.000006
