time	flux	sflux
----	----	-----
58100.147804	0.999799	0.000006
58100.403249	0.999779	0.000006
58100.628040	0.999808	0.000005
58100.893703	0.999790	0.000006
58101.138929	0.999820	0.000006
58101.394374	0.999855	0.000006
58101.649819	0.999928	0.000006
58101.895046	1.000010	0.000006
58102.119838	1.000011	0.000005
58102.395718	1.000079	0.000006
58102.620510	1.000087	0.000006
58102.875955	1.000076	0.000006
58103.131400	1.000127	0.000006
58103.397062	1.000139	0.000006
58103.621854	1.000181	0.000006
58103.846646	1.000155	0.000006
58104.112308	1.000124	0.000006
58104.398407	1.000152	0.000006
58104.612981	1.000186	0.000006
58104.858208	1.000162	0.000006
58105.103436	1.000106	0.000006
58105.379317	1.000056	0.000005
58105.614326	1.000092	0.000006
58105.879989	1.000062	0.000005
58106.114999	1.000104	0.000006
58106.360226	1.000157	0.000006
58106.625890	1.000159	0.000006
58106.860899	0.999892	0.000006
58107.095909	0.999885	0.000006
58107.361572	0.999961	0.000006
58107.637453	1.000011	0.000005
58107.862245	1.000002	0.000006
58108.107473	1.000006	0.000006
58108.383354	0.999951	0.000005
58108.638799	0.999892	0.000006
58108.884027	0.999899	0.000006
58109.119037	0.999892	0.000006
58109.374483	0.999907	0.000006
58109.650364	0.999922	0.000006
58109.885374	0.999900	0.000005
58110.151037	0.999909	0.000006
58110.396265	0.999863	0.000006
58110.651710	0.999894	0.000006
58110.907156	0.999903	0.000006
58111.142166	0.999904	0.000006
58111.397612	0.999939	0.000006
58111.653057	0.999917	0.000006
58111.888067	0.999915	0.000005
58112.153731	0.999921	0.000006
58112.398959	0.999956	0.000006
58112.654405	0.999870	0.000006
58112.920068	0.999964	0.000006
58113.144860	1.000008	0.000006
58113.379870	1.000034	0.000005
58113.635316	1.000032	0.000005
58113.911198	0.999988	0.000006
58114.156426	1.000007	0.000006
58114.401654	1.000058	0.000006
58114.606010	1.000102	0.000007
58114.912545	1.000073	0.000006
58115.137337	1.000066	0.000006
58115.392783	1.000100	0.000006
58115.617575	1.000132	0.000006
58115.873021	1.000094	0.000006
58116.138685	1.000039	0.000005
58116.332824	1.000076	0.000007
58116.618923	1.000148	0.000006
58116.884587	1.000144	0.000006
58117.119597	1.000161	0.000006
58117.375043	1.000090	0.000006
58117.610053	1.000096	0.000006
58117.875716	1.000069	0.000005
58118.120944	1.000077	0.000006
58118.376390	1.000086	0.000006
58118.611400	1.000117	0.000006
58118.795321	1.000127	0.000009
58119.183599	1.000112	0.000007
58119.367520	1.000117	0.000006
58119.622966	1.000024	0.000006
58119.857976	1.000023	0.000006
58120.113422	1.000008	0.000006
58120.368868	1.000014	0.000006
58120.624313	1.000003	0.000006
58120.818452	1.000140	0.000008
