time	flux	sflux
----	----	-----
58095.590254	1.000229	0.000004
58095.825261	1.000060	0.000004
58096.080704	1.000198	0.000004
58096.346365	0.999929	0.000005
58096.591591	0.999937	0.000004
58096.836817	0.999521	0.000004
58097.082042	1.000043	0.000005
58097.327268	0.999987	0.000004
58097.633800	0.999759	0.000005
58097.838155	0.999858	0.000004
58098.093599	0.999928	0.000004
58098.287736	0.999826	0.000005
58098.614704	0.999995	0.000004
58098.880365	0.999945	0.000005
58099.094938	0.999916	0.000004
58099.340164	0.999935	0.000004
58099.605826	1.000028	0.000004
58099.851052	1.000012	0.000004
58100.116713	1.000029	0.000004
58100.361940	1.000052	0.000004
58100.596948	1.000010	0.000004
58100.872828	1.000026	0.000004
58101.118054	1.000037	0.000004
58101.353063	1.000078	0.000004
58101.618725	1.000042	0.000004
58101.874169	1.000055	0.000004
58102.098960	0.999975	0.000004
58102.364622	1.000044	0.000004
58102.599631	1.000016	0.000004
58102.875511	1.000005	0.000004
58103.120737	1.000028	0.000004
58103.365964	1.000000	0.000004
58103.590755	1.000126	0.000004
58103.846199	1.000107	0.000005
58104.101644	1.000039	0.000004
58104.357088	1.000035	0.000004
58104.581880	1.000093	0.000004
58104.837325	1.000121	0.000004
58105.092769	1.000068	0.000004
58105.348214	1.000021	0.000004
58105.573005	1.000046	0.000004
58105.848886	1.000024	0.000004
58106.094113	1.000100	0.000004
58106.329122	1.000131	0.000004
58106.574349	1.000114	0.000004
58106.840012	1.000006	0.000004
58107.085239	0.999862	0.000004
58107.330466	0.999906	0.000004
58107.596129	0.999919	0.000004
58107.831138	0.999922	0.000004
58108.086583	0.999905	0.000004
58108.352246	0.999876	0.000004
58108.577038	0.999771	0.000004
58108.822265	0.999862	0.000004
58109.098146	0.999872	0.000004
58109.333155	0.999851	0.000004
58109.578383	0.999873	0.000004
58109.854263	0.999932	0.000004
58110.109709	0.999830	0.000004
58110.354936	0.999948	0.000004
58110.600164	0.999951	0.000004
58110.876044	1.000072	0.000004
58111.121272	1.000094	0.000004
58111.376717	1.000156	0.000004
58111.621945	1.000131	0.000004
58111.846737	1.000098	0.000004
58112.112400	1.000019	0.000004
58112.378063	0.999969	0.000004
58112.623291	0.999946	0.000004
58112.888954	0.999985	0.000005
58113.113746	0.999915	0.000004
58113.358974	0.999874	0.000004
58113.614419	0.999777	0.000004
58113.869865	0.999739	0.000004
58114.125311	0.999787	0.000004
58114.380756	0.999855	0.000004
58114.595330	0.999929	0.000005
58114.891647	1.000002	0.000005
58115.116439	0.999959	0.000004
58115.371885	0.999994	0.000004
58115.617113	1.000072	0.000004
58115.872558	1.000109	0.000004
58116.128004	1.000047	0.000004
58116.322143	1.000188	0.000005
58116.618460	1.000116	0.000005
58116.863688	0.999995	0.000004
58117.098698	0.999991	0.000004
58117.354144	0.999854	0.000004
58117.589154	0.999933	0.000004
58117.844599	0.999927	0.000004
58118.089827	0.999839	0.000004
58118.355491	0.999917	0.000004
58118.590501	0.999783	0.000004
58118.784640	0.999736	0.000006
58119.132046	1.000045	0.000005
58119.336402	0.999997	0.000004
