time	flux	sflux
----	----	-----
58095.590090	0.999986	0.000005
58095.917057	1.000042	0.000008
58096.090759	0.999992	0.000005
58096.346201	1.000028	0.000007
58096.591427	0.999954	0.000005
58096.826434	0.999992	0.000006
58097.081878	0.999968	0.000006
58097.327103	0.999941	0.000005
58097.643853	1.000008	0.000006
58097.837989	1.000002	0.000005
58098.093433	1.000033	0.000006
58098.287570	0.999990	0.000007
58098.614537	1.000012	0.000005
58098.880199	0.999999	0.000006
58099.094771	1.000007	0.000005
58099.339997	0.999928	0.000006
58099.605658	0.999970	0.000005
58099.850884	0.999977	0.000005
58100.126763	0.999959	0.000006
58100.361772	0.999971	0.000006
58100.596780	0.999961	0.000005
58100.872659	0.999965	0.000006
58101.117885	0.999944	0.000006
58101.352894	1.000015	0.000005
58101.618556	1.000004	0.000005
58101.874000	0.999998	0.000006
58102.098790	0.999973	0.000005
58102.364452	0.999935	0.000006
58102.599461	0.999935	0.000005
58102.875340	0.999959	0.000006
58103.120567	0.999973	0.000006
58103.376011	0.999976	0.000006
58103.590584	0.999976	0.000005
58103.846029	0.999971	0.000006
58104.101473	0.999996	0.000006
58104.356917	0.999994	0.000005
58104.581709	1.000045	0.000005
58104.837153	1.000017	0.000006
58105.092597	1.000008	0.000005
58105.348042	1.000050	0.000005
58105.572833	1.000052	0.000006
58105.848713	1.000033	0.000005
58106.093940	1.000083	0.000005
58106.328949	1.000054	0.000006
58106.574176	1.000056	0.000006
58106.839839	1.000085	0.000005
58107.095284	1.000045	0.000005
58107.330293	1.000054	0.000006
58107.595956	1.000066	0.000005
58107.830965	1.000050	0.000005
58108.086410	1.000069	0.000006
58108.352073	1.000042	0.000005
58108.566646	1.000023	0.000006
58108.832309	0.999994	0.000005
58109.097972	1.000007	0.000005
58109.332981	0.999995	0.000005
58109.578209	1.000027	0.000005
58109.854089	1.000010	0.000005
58110.109535	0.999988	0.000005
58110.354762	0.999992	0.000005
58110.599989	1.000010	0.000005
58110.875870	1.000033	0.000005
58111.121098	1.000025	0.000005
58111.376543	1.000062	0.000005
58111.621770	1.000016	0.000005
58111.846562	0.999977	0.000005
58112.122443	0.999992	0.000005
58112.367671	1.000018	0.000006
58112.623116	1.000023	0.000005
58112.868344	0.999964	0.000005
58113.123789	0.999997	0.000005
58113.358799	1.000003	0.000005
58113.604027	1.000022	0.000005
58113.869690	1.000001	0.000005
58114.125136	1.000001	0.000005
58114.380581	0.999963	0.000005
58114.595155	0.999999	0.000006
58114.891472	0.999996	0.000006
58115.116264	0.999953	0.000005
58115.371710	0.999990	0.000005
58115.606720	0.999985	0.000005
58115.872383	0.999985	0.000005
58116.127829	0.999950	0.000005
58116.321968	0.999970	0.000006
58116.618285	0.999958	0.000006
58116.863513	0.999948	0.000005
58117.098523	0.999947	0.000005
58117.364186	0.999964	0.000005
58117.588978	0.999947	0.000005
58117.844424	0.999952	0.000005
58118.089652	0.999959	0.000005
58118.355316	0.999920	0.000005
58118.590326	0.999965	0.000005
58118.794682	0.999945	0.000007
58119.101217	1.000004	0.000005
58119.336227	0.999981	0.000005
