time	flux	sflux
----	----	-----
58095.590389	1.001661	0.000005
58095.825397	0.999728	0.000006
58096.091058	0.999268	0.000005
58096.336284	0.998047	0.000007
58096.591727	0.997430	0.000005
58096.847171	0.996728	0.000005
58097.082179	0.997293	0.000006
58097.327405	0.997646	0.000006
58097.633938	0.998588	0.000006
58097.838293	0.999189	0.000006
58098.093737	1.000477	0.000006
58098.287874	1.001538	0.000007
58098.614842	1.003438	0.000006
58098.880504	1.005105	0.000006
58099.095077	1.006274	0.000005
58099.370957	1.007542	0.000006
58099.605965	1.008234	0.000005
58099.851192	1.008395	0.000005
58100.116854	1.008339	0.000006
58100.351862	1.007645	0.000006
58100.597089	1.006822	0.000005
58100.872968	1.005234	0.000006
58101.107977	1.003479	0.000006
58101.353204	1.001205	0.000006
58101.618866	0.999124	0.000006
58101.874311	0.997157	0.000006
58102.099102	0.995688	0.000005
58102.364764	0.994306	0.000006
58102.599773	0.993504	0.000005
58102.875653	0.992908	0.000006
58103.120880	0.992854	0.000006
58103.355889	0.993510	0.000006
58103.590898	0.994140	0.000005
58103.846343	0.995381	0.000006
58104.101788	0.996671	0.000006
58104.357232	0.998590	0.000006
58104.582024	1.000927	0.000006
58104.837469	1.003668	0.000006
58105.092914	1.006184	0.000006
58105.348359	1.008162	0.000006
58105.573150	1.010095	0.000006
58105.849031	1.010797	0.000005
58106.094258	1.010990	0.000006
58106.329267	1.010035	0.000006
58106.574495	1.008362	0.000006
58106.840157	1.005940	0.000006
58107.095602	1.003538	0.000006
58107.330612	1.001090	0.000006
58107.596275	0.998183	0.000005
58107.831285	0.995715	0.000006
58108.086730	0.993672	0.000006
58108.352393	0.991910	0.000005
58108.577185	0.990868	0.000006
58108.832630	0.990347	0.000006
58109.098293	0.990477	0.000006
58109.333303	0.991394	0.000006
58109.578530	0.992984	0.000006
58109.854411	0.995547	0.000005
58110.109857	0.998486	0.000006
58110.385738	1.001554	0.000006
58110.600312	1.003839	0.000006
58110.876193	1.006750	0.000006
58111.121421	1.008619	0.000006
58111.376866	1.010098	0.000006
58111.622094	1.010741	0.000006
58111.846886	1.010681	0.000006
58112.112549	1.010215	0.000006
58112.378213	1.009114	0.000006
58112.623440	1.007682	0.000006
58112.868668	1.005660	0.000006
58113.113896	1.003324	0.000005
58113.369342	1.000711	0.000006
58113.614569	0.997501	0.000006
58113.870015	0.994073	0.000006
58114.125461	0.990889	0.000006
58114.380906	0.988280	0.000006
58114.595481	0.986776	0.000006
58114.891798	0.985492	0.000007
58115.116590	0.985578	0.000005
58115.372036	0.986620	0.000006
58115.607046	0.988418	0.000005
58115.872709	0.991147	0.000006
58116.128155	0.994371	0.000006
58116.322294	0.997022	0.000007
58116.618611	1.001067	0.000006
58116.863839	1.003787	0.000006
58117.098849	1.006044	0.000006
58117.354295	1.007697	0.000006
58117.589305	1.008855	0.000006
58117.844751	1.009137	0.000006
58118.089979	1.008458	0.000006
58118.355643	1.006817	0.000006
58118.590653	1.005084	0.000006
58118.784792	1.003220	0.000009
58119.162851	0.999018	0.000008
58119.336555	0.996846	0.000006
58119.612436	0.993373	0.000005
58119.837228	0.990409	0.000006
58120.082456	0.987725	0.000006
58120.337902	0.985440	0.000006
58120.603566	0.983887	0.000006
58120.807923	0.983408	0.000007
58121.104240	0.984053	0.000005
58121.359686	0.985700	0.000005
58121.594696	0.988031	0.000006
58121.839924	0.990827	0.000006
58122.095370	0.993978	0.000006
58122.340598	0.997073	0.000006
58122.647133	1.000785	0.000006
58122.841272	1.002545	0.000006
58123.096718	1.004293	0.000006
58123.362381	1.005537	0.000006
58123.638263	1.006155	0.000006
58123.883491	1.006048	0.000006
58124.108283	1.005415	0.000006
58124.384164	1.004048	0.000006
58124.639610	1.001988	0.000006
58124.935927	0.999405	0.000009
58125.109631	0.997703	0.000005
58125.385512	0.995052	0.000006
58125.630740	0.992840	0.000006
58125.886186	0.990984	0.000006
58126.131414	0.989441	0.000006
58126.386859	0.988282	0.000006
58126.662741	0.988090	0.000007
58126.867097	0.988290	0.000006
58127.112325	0.989240	0.000005
58127.377989	0.990744	0.000006
58127.633434	0.993008	0.000006
58127.888880	0.995594	0.000006
58128.123890	0.998003	0.000006
58128.379336	1.000210	0.000006
58128.634781	1.002619	0.000006
58128.869791	1.004204	0.000006
58129.125237	1.005919	0.000006
58129.350029	1.006821	0.000006
58129.625910	1.009166	0.000006
58129.871138	1.009319	0.000006
58130.116365	1.008527	0.000006
58130.361593	1.007643	0.000006
58130.606821	1.006309	0.000006
58130.872484	1.003881	0.000006
58131.117712	1.001812	0.000006
58131.362939	0.999774	0.000006
58131.618385	0.997900	0.000005
58131.873830	0.996997	0.000005
58132.119058	0.996508	0.000005
58132.364285	0.996451	0.000005
58132.609513	0.997060	0.000005
58132.875176	0.997573	0.000005
58133.120403	0.998352	0.000006
58133.365631	0.999568	0.000006
58133.610858	1.000828	0.000006
58133.876521	1.002156	0.000006
58134.101313	1.002951	0.000006
58134.366976	1.004401	0.000006
58134.601985	1.005509	0.000006
58134.867648	1.006240	0.000005
58135.123093	1.006889	0.000006
58135.368320	1.006981	0.000006
58135.613548	1.006707	0.000006
58135.868993	1.006240	0.000005
58136.144873	1.005084	0.000006
58136.369665	1.003985	0.000006
58136.614892	1.002619	0.000006
58136.870337	1.001199	0.000005
58137.146217	0.999754	0.000006
58137.371008	0.998654	0.000006
58137.636671	0.998121	0.000006
58137.871680	0.998014	0.000005
58138.127125	0.998300	0.000006
58138.372352	0.998647	0.000006
58138.627796	0.999302	0.000006
58138.873023	1.000335	0.000005
58139.128467	1.001270	0.000006
58139.373694	1.001957	0.000006
58139.618921	1.002834	0.000006
58139.874365	1.003232	0.000005
58140.160463	1.004092	0.000006
58140.375036	1.004380	0.000006
58140.630481	1.004930	0.000006
58140.875707	1.005183	0.000005
58141.131151	1.004902	0.000006
58141.386596	1.004069	0.000006
58141.621604	1.003809	0.000006
58141.856613	1.003175	0.000006
58142.132492	1.002740	0.000006
58142.367501	1.002335	0.000006
58142.622945	1.002005	0.000006
58142.868171	1.001712	0.000006
58143.103179	1.001827	0.000006
58143.379059	1.002122	0.000006
58143.624285	1.002411	0.000006
58143.869511	1.002533	0.000006
58144.114737	1.002501	0.000006
58144.370180	1.002528	0.000006
58144.594971	1.002081	0.000006
58144.850414	1.001380	0.000006
58145.126293	1.000873	0.000005
58145.361301	1.000424	0.000006
58145.626963	1.000246	0.000006
58145.872188	0.999946	0.000006
58146.107196	0.999610	0.000006
58146.372857	0.999205	0.000006
58146.628300	0.998671	0.000005
58146.853090	0.998204	0.000006
58147.128969	0.997717	0.000005
58147.384412	0.997296	0.000006
58147.629637	0.997099	0.000005
58147.864645	0.997613	0.000006
58148.130306	0.997924	0.000005
58148.385748	0.998577	0.000006
58148.630974	0.999186	0.000006
58148.825110	0.999785	0.000007
58149.131641	1.000951	0.000005
58149.407520	1.001536	0.000006
58149.632309	1.001781	0.000006
58149.897969	1.001705	0.000006
58150.132976	1.001583	0.000005
58150.398636	1.001099	0.000006
58150.633643	1.000291	0.000006
