time	flux	sflux
----	----	-----
58095.590416	1.000136	0.000005
58095.825424	0.999949	0.000005
58096.091085	1.000031	0.000005
58096.336311	1.000002	0.000006
58096.591754	0.999952	0.000005
58096.836980	1.000004	0.000005
58097.071989	0.999934	0.000006
58097.327432	1.000049	0.000005
58097.633965	1.000009	0.000006
58097.838320	1.000090	0.000005
58098.093764	0.999999	0.000005
58098.287901	1.000028	0.000007
58098.614870	1.000071	0.000005
58098.880531	1.000044	0.000006
58099.095104	1.000014	0.000005
58099.340331	1.000008	0.000005
58099.605993	1.000036	0.000005
58099.851219	1.000043	0.000005
58100.116881	1.000009	0.000005
58100.362108	1.000020	0.000005
58100.597116	0.999940	0.000005
58100.872996	0.999940	0.000005
58101.118223	1.000043	0.000005
58101.353232	0.999969	0.000005
58101.618894	1.000019	0.000005
58101.874338	0.999970	0.000005
58102.099130	1.000063	0.000005
58102.364792	0.999967	0.000005
58102.599801	0.999981	0.000005
58102.875681	1.000007	0.000005
58103.110690	0.999966	0.000006
58103.366135	0.999955	0.000005
58103.590926	0.999985	0.000005
58103.846371	0.999990	0.000006
58104.101816	0.999991	0.000005
58104.357261	0.999992	0.000005
58104.582052	1.000044	0.000005
58104.837497	1.000059	0.000005
58105.092942	0.999995	0.000005
58105.348387	0.999929	0.000005
58105.573178	1.000004	0.000005
58105.849059	0.999978	0.000005
58106.094286	0.999995	0.000005
58106.329296	0.999982	0.000005
58106.574523	1.000039	0.000005
58106.840186	1.000029	0.000005
58107.085413	0.999983	0.000005
58107.330640	0.999991	0.000005
58107.596304	1.000023	0.000005
58107.831313	1.000024	0.000005
58108.086758	1.000027	0.000005
58108.352421	0.999995	0.000005
58108.577213	1.000049	0.000005
58108.832659	0.999993	0.000005
58109.098322	1.000007	0.000005
58109.333331	1.000053	0.000005
58109.578559	0.999994	0.000005
58109.854440	1.000079	0.000005
58110.109885	1.000057	0.000005
58110.355113	1.000042	0.000005
58110.600341	1.000016	0.000005
58110.876222	1.000019	0.000005
58111.121449	1.000009	0.000005
58111.376895	0.999996	0.000005
58111.622123	0.999968	0.000005
58111.846915	1.000032	0.000005
58112.122796	0.999981	0.000005
58112.378242	0.999965	0.000005
58112.623469	0.999987	0.000005
58112.878915	0.999958	0.000006
58113.113925	0.999944	0.000005
58113.359153	0.999953	0.000005
58113.604381	0.999958	0.000005
58113.870044	0.999990	0.000005
58114.125490	0.999992	0.000005
58114.380935	1.000015	0.000005
58114.595510	1.000015	0.000006
58114.891827	0.999941	0.000006
58115.116619	0.999940	0.000005
58115.372065	0.999911	0.000005
58115.617293	0.999943	0.000005
58115.872738	0.999908	0.000005
58116.128184	0.999886	0.000005
58116.322323	0.999951	0.000006
58116.618640	0.999960	0.000006
58116.863868	0.999968	0.000005
58117.098878	0.999922	0.000005
58117.354324	0.999915	0.000005
58117.589334	0.999931	0.000005
58117.844780	0.999978	0.000005
58118.090008	1.000004	0.000005
58118.355672	1.000057	0.000005
58118.590682	1.000025	0.000005
58118.784821	1.000020	0.000008
58119.152663	0.999941	0.000006
58119.336584	0.999955	0.000005
58119.602247	1.000024	0.000005
58119.837257	1.000016	0.000005
58120.082485	0.999961	0.000005
58120.337931	0.999974	0.000005
58120.603595	1.000002	0.000005
58120.797734	0.999953	0.000007
58121.104269	0.999967	0.000005
58121.349497	1.000015	0.000005
58121.594725	1.000023	0.000005
58121.839953	0.999984	0.000005
58122.095399	1.000095	0.000005
58122.340627	1.000080	0.000005
58122.616508	1.000079	0.000005
58122.841301	1.000045	0.000005
58123.096746	1.000055	0.000005
58123.362410	1.000040	0.000005
58123.638292	1.000012	0.000005
58123.883520	1.000017	0.000005
58124.118530	1.000035	0.000005
58124.384193	1.000030	0.000005
58124.639639	1.000035	0.000005
58124.915520	1.000008	0.000006
58125.109659	1.000047	0.000005
58125.385541	1.000055	0.000005
58125.630769	0.999981	0.000005
58125.886214	0.999997	0.000005
58126.131442	1.000005	0.000005
58126.386888	0.999980	0.000005
58126.642334	0.999957	0.000005
58126.867126	0.999994	0.000005
58127.102136	1.000031	0.000005
58127.378017	1.000021	0.000005
