time	flux	sflux
----	----	-----
58100.137090	1.000004	0.000005
58100.402751	0.999960	0.000005
58100.627542	0.999967	0.000005
58100.893204	0.999880	0.000005
58101.148648	0.999917	0.000005
58101.393874	0.999916	0.000005
58101.639100	0.999909	0.000005
58101.884327	0.999878	0.000005
58102.119335	0.999933	0.000005
58102.384997	0.999965	0.000006
58102.620006	1.000027	0.000005
58102.885668	0.999990	0.000005
58103.100241	0.999998	0.000006
58103.406774	0.999979	0.000005
58103.600912	1.000023	0.000005
58103.856356	1.000002	0.000005
58104.101583	0.999915	0.000005
58104.377463	0.999948	0.000005
58104.612472	1.000028	0.000005
58104.857699	1.000017	0.000005
58105.092708	1.000018	0.000005
58105.378806	1.000014	0.000004
58105.613815	1.000067	0.000005
58105.879477	1.000002	0.000005
58106.114487	1.000054	0.000005
58106.339278	1.000005	0.000005
58106.666247	0.999982	0.000006
58106.850168	1.000098	0.000005
58107.105612	1.000141	0.000005
58107.350840	1.000070	0.000005
58107.626720	1.000023	0.000004
58107.861729	1.000107	0.000005
58108.106957	1.000005	0.000005
58108.372619	1.000049	0.000005
58108.607629	1.000071	0.000005
58108.883509	1.000095	0.000005
58109.118519	1.000126	0.000005
58109.404617	1.000023	0.000005
58109.649845	0.999993	0.000005
58109.884854	1.000056	0.000005
58110.150517	1.000105	0.000005
58110.395745	1.000073	0.000005
58110.651190	1.000048	0.000005
58110.916853	1.000036	0.000005
58111.151863	1.000036	0.000006
58111.397090	0.999992	0.000005
58111.642318	0.999939	0.000005
58111.877327	0.999999	0.000004
58112.153208	0.999998	0.000005
58112.408654	1.000018	0.000005
58112.643663	1.000029	0.000005
58112.919544	0.999958	0.000005
58113.144336	0.999987	0.000005
58113.379346	1.000013	0.000005
58113.634792	0.999976	0.000005
58113.890237	0.999985	0.000005
58114.145683	0.999993	0.000005
58114.421564	1.000000	0.000006
58114.615703	1.000018	0.000006
58114.912019	0.999998	0.000006
58115.126594	1.000002	0.000005
58115.382039	0.999978	0.000005
58115.627267	0.999956	0.000005
58115.872495	0.999940	0.000005
58116.138158	0.999977	0.000005
58116.322079	0.999952	0.000006
58116.618396	0.999941	0.000005
58116.863624	0.999953	0.000005
58117.108852	0.999908	0.000005
58117.374515	1.000011	0.000005
58117.609525	0.999938	0.000005
58117.864971	0.999947	0.000005
58118.079546	0.999915	0.000006
58118.406516	0.999922	0.000006
58118.590437	0.999984	0.000006
58118.794794	1.000094	0.000008
58119.152418	0.999871	0.000005
58119.356774	0.999781	0.000005
58119.622438	0.999814	0.000005
58119.857448	0.999963	0.000005
58120.102676	0.999933	0.000005
58120.358122	0.999961	0.000005
58120.613568	0.999987	0.000005
58120.838360	0.999989	0.000006
58121.124459	0.999842	0.000005
58121.369687	0.999989	0.000005
58121.635351	1.000003	0.000005
58121.849925	1.000023	0.000005
58122.095153	0.999925	0.000005
58122.340381	1.000005	0.000005
58122.657134	1.000052	0.000005
58122.922798	0.999981	0.000006
58123.137372	1.000010	0.000005
58123.382600	1.000032	0.000005
58123.648264	1.000001	0.000005
58123.913927	0.999990	0.000005
58124.138720	0.999987	0.000005
58124.394166	1.000033	0.000005
58124.649611	1.000016	0.000005
58124.935711	1.000158	0.000006
58125.129849	1.000005	0.000005
58125.395513	1.000028	0.000005
58125.650959	0.999982	0.000005
58125.906405	1.000015	0.000005
58126.151633	1.000019	0.000005
58126.396860	1.000085	0.000005
58126.662524	1.000161	0.000006
58126.866881	1.000157	0.000005
58127.132544	0.999903	0.000005
58127.398208	0.999935	0.000005
58127.653654	0.999975	0.000006
58127.960188	0.999986	0.000007
58128.144109	0.999925	0.000005
58128.399555	1.000006	0.000006
58128.552822	1.000201	0.000016
58128.879793	0.999954	0.000005
58129.186328	1.000257	0.000006
58129.339595	0.999930	0.000006
58129.625694	1.000147	0.000005
58129.870922	1.000122	0.000005
58130.136585	1.000147	0.000005
58130.412467	1.000127	0.000005
58130.616823	1.000119	0.000005
58130.872269	0.999919	0.000005
58131.127714	1.000002	0.000004
58131.383160	1.000008	0.000005
58131.628387	0.999982	0.000005
58131.873615	0.999804	0.000005
58132.129061	1.000010	0.000004
58132.384506	1.000142	0.000005
58132.609298	0.999998	0.000005
58132.864743	0.999782	0.000005
58133.130406	0.999852	0.000004
58133.385852	1.000005	0.000005
58133.620862	0.999972	0.000005
58133.876307	1.000003	0.000005
58134.101099	1.000098	0.000005
58134.366762	1.000022	0.000005
58134.581336	1.000017	0.000006
58134.877652	1.000024	0.000005
58135.153533	1.000011	0.000005
58135.398761	0.999928	0.000005
58135.633770	1.000021	0.000005
58135.868780	0.999975	0.000006
58136.165096	1.000030	0.000006
58136.379670	0.999967	0.000004
58136.665768	0.999957	0.000005
58136.859907	0.999987	0.000005
58137.146005	0.999955	0.000005
58137.381014	0.999979	0.000005
58137.636459	1.000023	0.000005
58137.891904	1.000065	0.000005
58138.116696	0.999952	0.000005
58138.372141	0.999910	0.000005
58138.545843	0.999885	0.000007
58138.923901	0.999955	0.000006
58139.118039	0.999899	0.000006
58139.373484	0.999952	0.000005
58139.639147	0.999897	0.000005
58139.884373	0.999946	0.000005
58140.190907	1.000040	0.000006
58140.374827	0.999889	0.000005
58140.701796	1.000138	0.000006
58140.875498	0.999962	0.000005
58141.120725	0.999939	0.000005
58141.386387	0.999992	0.000005
58141.621396	0.999846	0.000005
58141.876841	0.999875	0.000005
58142.132285	0.999905	0.000005
58142.367294	0.999995	0.000005
58142.622738	0.999956	0.000005
58142.878182	1.000018	0.000004
58143.113191	0.999958	0.000005
58143.389070	0.999860	0.000005
58143.624079	0.999941	0.000005
58143.899959	0.999943	0.000005
58144.124749	0.999933	0.000005
58144.369975	0.999944	0.000005
58144.594766	0.999956	0.000005
58144.860428	0.999977	0.000005
58145.136307	0.999891	0.000005
58145.361098	0.999975	0.000005
58145.626759	0.999959	0.000005
58145.861767	0.999979	0.000005
58146.117211	1.000035	0.000005
58146.372655	0.999943	0.000005
58146.628098	0.999992	0.000005
58146.842671	0.999984	0.000005
58147.098114	0.999995	0.000005
58147.322905	0.999999	0.000006
58147.629437	0.999946	0.000005
58147.864444	0.999979	0.000005
58148.130106	0.999973	0.000004
58148.385549	0.999978	0.000005
58148.630774	0.999958	0.000005
58148.824911	1.000033	0.000006
58149.151878	0.999974	0.000005
58149.376668	1.000015	0.000006
58149.672982	0.999978	0.000006
58149.897772	0.999910	0.000005
58150.122561	0.999944	0.000005
58150.398440	0.999978	0.000005
58150.633447	0.999927	0.000005
58150.899107	0.999997	0.000005
58151.113679	0.999881	0.000005
58151.369122	0.999853	0.000006
58151.645000	1.000048	0.000005
58151.869789	0.999943	0.000005
58152.135449	0.999946	0.000005
58152.370456	0.999926	0.000006
58152.646334	0.999871	0.000006
58152.871123	1.000013	0.000005
58153.136783	1.000054	0.000005
58153.361572	0.999899	0.000005
58153.606797	1.000100	0.000005
58153.892892	0.999852	0.000005
58154.127898	1.000072	0.000005
58154.383340	0.999895	0.000005
58154.608129	1.000118	0.000005
58154.884006	1.000066	0.000005
58155.129230	0.999946	0.000005
58155.354019	1.000095	0.000005
58155.599243	1.000079	0.000005
58155.915990	1.000021	0.000005
58156.110126	1.000045	0.000005
58156.365567	1.000020	0.000005
58156.600573	1.000113	0.000005
58156.876450	1.000038	0.000004
58157.111456	1.000051	0.000005
58157.366897	1.000053	0.000005
58157.622338	1.000030	0.000006
58157.857344	1.000070	0.000005
58158.123002	1.000065	0.000005
58158.378443	1.000125	0.000005
58158.623666	1.000048	0.000005
58158.858672	1.000017	0.000005
58159.165200	1.000109	0.000005
58159.379771	1.000027	0.000005
58159.594341	0.999956	0.000006
58159.900869	1.000141	0.000005
58160.115439	1.000081	0.000005
58160.370879	1.000087	0.000005
58160.626320	1.000190	0.000005
58160.902195	1.000096	0.000005
58161.147418	1.000089	0.000005
58161.372205	1.000058	0.000005
58161.637862	0.999866	0.000006
58161.903520	1.000031	0.000005
58162.148742	1.000084	0.000005
58162.342876	1.000205	0.000006
58162.720927	1.000162	0.000009
58162.884408	1.000087	0.000005
58163.129630	1.000044	0.000004
58163.385070	0.999984	0.000005
58163.640509	0.999995	0.000005
58163.885731	1.000011	0.000005
58164.130952	0.999964	0.000005
58164.376174	1.000049	0.000004
58164.621395	1.000023	0.000005
58164.887052	1.000053	0.000005
58165.122056	1.000040	0.000005
58165.387712	1.000054	0.000005
58165.632933	1.000078	0.000005
58165.888372	1.000004	0.000005
58166.133593	1.000082	0.000005
58166.378814	1.000063	0.000004
58166.624035	0.999995	0.000005
58166.889691	1.000046	0.000005
58167.145129	1.000076	0.000005
58167.369915	1.000081	0.000005
58167.604918	1.000022	0.000005
58167.870573	1.000043	0.000005
58168.126011	1.000033	0.000005
58168.371232	0.999971	0.000005
58168.616452	0.999979	0.000005
58168.871889	0.999981	0.000005
58169.106892	1.000010	0.000005
